 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0  kenergy  mnickel            TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time     E_fold  tau_1  delta_m15     r_peak     frac 
  -24.81088  0.26056  1.04701      13.9688  1.87982  0.93905  17.16319  0.26924     0.01056  4865.00979    8374.6003  0.28439         3040.38913     18.19856  0.00088  59086.58889  2.42322  4.47199   220914.19743  47.15884  19.51543  59217.28986    51.55289       44.48805   58.00182   96.81988   76.0    0.04036  -21.67091  0.97779 
  -26.82334  0.18037  1.02125     13.83705   1.5877  0.69909  15.17251  0.33002     0.01075  5210.54202   8746.32319  0.03034         2279.28169     20.11547  0.07248  59084.57643  2.45726  2.73671   325646.93749  46.93861  19.45974    59215.736    51.59397       44.53009   59.53198   96.00548   72.0    0.04471   -21.8482  0.98309 
  -24.57159  0.01414  0.90683     13.83145  1.63821   0.9287  16.78061  0.30018     0.01163  4893.35289   8686.54851  0.62549         2202.82775      19.1491  0.00783  59086.82817  2.39689  0.23731   271859.74804  47.13382  19.43845  59220.15023    51.58741        44.5269   59.75059   95.10476   74.0    0.03179  -21.71497  0.99889 
  -15.69107  0.00209  0.79505     13.81842  1.66135  1.52822  19.24005  0.18904     0.01645  4325.99457    9195.3667  2.50706         2025.74276     17.06862    7e-05   59095.7087  2.14786  0.04023   225027.28002  47.33628  19.45415  59218.81032    51.56297       44.50007   65.99257    92.5429   78.0     0.0318  -21.57267  0.99986 
  -22.31097  0.04871  0.85002     13.82811  1.71928  1.29223  19.01487  0.24433     0.01321  4871.44888   9208.12892  0.23453         4211.64779     16.17251    1e-05   59089.0888  2.69176   0.9262   254568.56272  47.23953  19.45027  59212.66168      51.615       44.57859   58.22096   88.46955   72.0    0.03789  -21.72836  0.99649 
   -27.7808  0.01127  1.10268      14.1171  2.09864  0.62534  17.42791  0.29714      0.0106  4729.49206   9453.66484  0.08192         2639.46123     16.91283    5e-05  59083.61896  2.32542  0.19646   138179.39171  47.36544  19.46812  59220.15023    51.61897       44.54333    53.1022  103.93124   68.0    0.03341  -21.68207  0.99906 
   -29.8062  0.00249  0.90256     13.66115  1.43886  1.07453  16.38838  0.31643     0.01038  4803.69708   9430.39572  0.17906         2671.19805      17.5556   0.0002  59081.59357  2.25587  0.04076   518188.83013  46.80142  19.46485  59224.30043    51.62075       44.53889   59.53198  102.64069   70.0    0.03525  -21.71388  0.99977 
  -25.23779  0.00143  1.22993      13.7581  1.73252  1.26361  22.30023  0.20206     0.01086  5062.61941   8983.79919   0.2969         2920.73274     17.89977  0.00044  59086.16198  3.40947  0.03192   741396.01907  46.45771  19.49513  59217.28986    51.64078       44.58046   51.58574   99.52824   72.0    0.04116  -21.73444  0.99974 
  -26.90374  0.00112  0.84082     14.08454  1.66693  0.49857  20.77232  0.21207     0.01151  4630.73155   8352.64245  0.08316          4095.9777     19.45074  0.01568  59084.49602  2.65712  0.02321    74139.90361  47.77131  19.49506  59216.12897    51.65146       44.61382    48.6919   95.10476   78.0    0.03795  -21.68385  0.99991 
  -33.74924  0.00176  0.91482     13.85251  1.82172  0.94663  19.29883  0.28228     0.01067  4933.72684    8272.6983  0.05594         3294.46092     19.99676  0.05514  59077.65053  2.80226  0.03394    279216.6405  47.16072  19.43724  59218.15163    51.57385       44.51312   62.48036   93.84338   78.0    0.03554  -21.71528  0.99986 
