       MJD   Upper    Mean   Lower   Cenwave  Zeropoint   Filter 
 58410.533    99.0    99.0    99.0  12390.26     3631.0        J 
 58410.533    99.0    99.0    99.0  16130.87     3631.0        H 
 58410.533    99.0    99.0    99.0   2083.95     3631.0     UVW2 
 58410.533    99.0    99.0    99.0  21814.01     3631.0        K 
 58410.533    99.0    99.0    99.0   2245.03     3631.0     UVM2 
 58410.533    99.0    99.0    99.0   2681.67     3631.0     UVW1 
 58410.533    99.0    99.0    99.0   33526.0     3631.0       W1 
 58410.533    99.0    99.0    99.0   3520.88     3631.0  U-Swift 
 58410.533    99.0    99.0    99.0   3551.05     3631.0    U-LCO 
 58410.533    99.0    99.0    99.0   3608.04     3631.0        u 
 58410.533    99.0    99.0    99.0   4345.28     3631.0  B-Swift 
 58410.533    99.0    99.0    99.0   4369.53     3631.0        B 
 58410.533    99.0    99.0    99.0   4369.53    4323.91        B 
 58410.533    99.0    99.0    99.0   46028.0     3631.0       W2 
 58410.533    99.0    99.0    99.0   4671.78     3631.0        g 
 58410.533    99.0    99.0    99.0   4671.78     3631.0    g-LCO 
 58410.533    99.0    99.0    99.0   4746.48     3631.0    g-P48 
 58410.533    99.0    99.0    99.0   5182.42     3631.0     cyan 
 58410.533    99.0    99.0    99.0   5411.45     3631.0  V-Swift 
 58410.533    99.0    99.0    99.0   5467.57     3617.5        V 
 58410.533    99.0    99.0    99.0   5467.57     3631.0        V 
 58410.533    99.0    99.0    99.0   5850.88     3631.0        G 
 58410.533    99.0    99.0    99.0   6120.65     3631.0     r-LT 
 58410.533    99.0    99.0    99.0   6141.12     3631.0        r 
 58410.533    99.0    99.0    99.0   6141.12     3631.0    r-LCO 
 58410.533    99.0    99.0    99.0   6366.38     3631.0    r-P48 
 58410.533    99.0    99.0    99.0   6629.82     3631.0   orange 
 58410.533    99.0    99.0    99.0   7457.89     3631.0        i 
 58410.533    99.0    99.0    99.0   7457.89     3631.0    i-LCO 
 58410.533    99.0    99.0    99.0   7589.41     3631.0     i-LT 
 58410.533    99.0    99.0    99.0   8922.78     3631.0        z 
 58410.533    99.0    99.0    99.0   8970.57     3631.0     z-LT 
 58412.975   20.07  19.737  19.449   3520.88     3631.0  U-Swift 
 58412.975  20.111   19.78  19.486   3608.04     3631.0        u 
 58412.975  20.125  19.794    19.5   3551.05     3631.0    U-LCO 
 58412.975  20.259  19.949  19.672   2681.67     3631.0     UVW1 
 58412.975  20.377  20.051  19.751   4345.28     3631.0  B-Swift 
 58412.975  20.386   20.06   19.76   4369.53     3631.0        B 
 58412.975  20.391  20.072  19.783   2245.03     3631.0     UVM2 
 58412.975   20.48  20.154  19.856   4671.78     3631.0        g 
 58412.975  20.491  20.165  19.865   4369.53    4323.91        B 
 58412.975  20.521  20.196  19.898   4746.48     3631.0    g-P48 
 58412.975  20.527  20.202  19.904   4671.78     3631.0    g-LCO 
 58412.975  20.574  20.257  19.972   2083.95     3631.0     UVW2 
 58412.975  20.648  20.325  20.028   5182.42     3631.0     cyan 
 58412.975  20.717  20.396  20.096   5467.57     3617.5        V 
 58412.975  20.717  20.396  20.097   5411.45     3631.0  V-Swift 
 58412.975  20.732  20.411  20.112   5467.57     3631.0        V 
 58412.975  20.828  20.507  20.208   5850.88     3631.0        G 
