          MJD      Mag      Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
     58384.36     19.0      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     58384.36    19.09      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     58385.42    19.19      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     58386.37    19.48      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58386.37    19.57      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58387.44    19.55      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58388.38    18.92      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     58388.41    19.24      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
 58395.612144  19.1586  20.4695    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
  58396.60409  18.4915  19.4509    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58397.600927  19.1447  20.1042    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58398.604475  18.5689  19.8798    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 58399.602435  19.2219  20.5328    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 58401.587639  19.0057  19.9652    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58402.597608  19.2984  20.6093    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
  58403.59211  19.1749  20.4858    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 58406.567653  18.9974  19.9569    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58407.559212  19.1516   20.111    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
  58409.55479  19.0473  20.0068    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58410.533166  18.3911  19.3506    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58413.537901  18.2281  19.1876  0.2161      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
