       MJD   Upper    Mean   Lower  Cenwave  Zeropoint  Filter 
 58811.456    99.0    99.0    99.0  4735.89     3631.0       g 
 58811.456    99.0    99.0    99.0  4746.48     3631.0   g-P48 
 58811.456    99.0    99.0    99.0  5182.42     3631.0    cyan 
 58811.456    99.0    99.0    99.0  5850.88     3631.0       G 
 58811.456    99.0    99.0    99.0  6198.96     3631.0       r 
 58811.456    99.0    99.0    99.0  6366.38     3631.0   r-P48 
 58811.456    99.0    99.0    99.0  6629.82     3631.0  orange 
 58811.456    99.0    99.0    99.0  7645.77     3631.0       i 
 58815.314  20.976  20.666   20.42  4735.89     3631.0       g 
 58815.314  20.985  20.671  20.441  4746.48     3631.0   g-P48 
 58815.314  21.059  20.758  20.514  5182.42     3631.0    cyan 
 58815.314   21.25  20.951  20.705  5850.88     3631.0       G 
 58815.314  21.267  20.977  20.729  6198.96     3631.0       r 
 58815.314  21.311  21.021  20.774  6366.38     3631.0   r-P48 
 58815.314  21.388  21.096  20.847  6629.82     3631.0  orange 
 58815.314  21.611  21.306  21.062  7645.77     3631.0       i 
   58817.6  19.737  19.675  19.605  4735.89     3631.0       g 
   58817.6  19.742  19.683  19.617  4746.48     3631.0   g-P48 
   58817.6  19.801  19.752  19.689  5182.42     3631.0    cyan 
   58817.6    20.0  19.946  19.878  5850.88     3631.0       G 
   58817.6  20.017  19.957   19.89  6198.96     3631.0       r 
   58817.6  20.059  20.002  19.932  6366.38     3631.0   r-P48 
   58817.6   20.13  20.077  20.006  6629.82     3631.0  orange 
   58817.6  20.341  20.287  20.216  7645.77     3631.0       i 
 58819.172  19.346  19.301  19.255  4735.89     3631.0       g 
 58819.172  19.357  19.307  19.262  4746.48     3631.0   g-P48 
 58819.172  19.424  19.374  19.323  5182.42     3631.0    cyan 
 58819.172  19.606  19.567  19.517  5850.88     3631.0       G 
 58819.172  19.624  19.568  19.519  6198.96     3631.0       r 
 58819.172  19.667  19.612  19.556  6366.38     3631.0   r-P48 
 58819.172  19.742  19.684  19.626  6629.82     3631.0  orange 
 58819.172  19.954  19.887  19.831  7645.77     3631.0       i 
  58823.03  18.818  18.773  18.724  4735.89     3631.0       g 
  58823.03  18.835   18.78  18.725  4746.48     3631.0   g-P48 
  58823.03  18.888  18.831  18.784  5182.42     3631.0    cyan 
  58823.03  19.063  19.016  18.971  5850.88     3631.0       G 
  58823.03  19.069  19.017   18.96  6198.96     3631.0       r 
  58823.03  19.111  19.058  19.001  6366.38     3631.0   r-P48 
  58823.03  19.181  19.126  19.068  6629.82     3631.0  orange 
  58823.03  19.383   19.32  19.261  7645.77     3631.0       i 
 58826.888  18.534  18.491   18.44  4735.89     3631.0       g 
 58826.888  18.549  18.497   18.44  4746.48     3631.0   g-P48 
 58826.888   18.59  18.536   18.49  5182.42     3631.0    cyan 
 58826.888  18.756  18.716  18.676  5850.88     3631.0       G 
 58826.888  18.761  18.706   18.66  6198.96     3631.0       r 
 58826.888    18.8  18.744  18.698  6366.38     3631.0   r-P48 
 58826.888  18.868   18.81  18.763  6629.82     3631.0  orange 
 58826.888  19.059  18.997  18.948  7645.77     3631.0       i 
 58830.562  18.373  18.334  18.294  4735.89     3631.0       g 
 58830.562  18.381  18.342  18.288  4746.48     3631.0   g-P48 
 58830.562  18.417  18.377  18.337  5182.42     3631.0    cyan 
 58830.562  18.579  18.529  18.488  6198.96     3631.0       r 
 58830.562  18.579  18.545  18.516  5850.88     3631.0       G 
 58830.562  18.617  18.565  18.525  6366.38     3631.0   r-P48 
 58830.562  18.681   18.63  18.589  6629.82     3631.0  orange 
 58830.562  18.867  18.805  18.764  7645.77     3631.0       i 
 58830.746  18.367  18.329  18.288  4735.89     3631.0       g 
 58830.746  18.375  18.336  18.282  4746.48     3631.0   g-P48 
 58830.746   18.41  18.371  18.331  5182.42     3631.0    cyan 
 58830.746  18.571  18.522  18.482  6198.96     3631.0       r 
 58830.746  18.572  18.539   18.51  5850.88     3631.0       G 
 58830.746   18.61  18.558  18.519  6366.38     3631.0   r-P48 
 58830.746  18.674  18.623  18.583  6629.82     3631.0  orange 
 58830.746  18.859  18.798  18.757  7645.77     3631.0       i 
 58833.464  18.296  18.265  18.231  4735.89     3631.0       g 
 58833.464  18.306   18.27  18.226  4746.48     3631.0   g-P48 
 58833.464  18.335    18.3  18.265  5182.42     3631.0    cyan 
 58833.464  18.485  18.439  18.411  6198.96     3631.0       r 
 58833.464  18.495  18.463  18.437  5850.88     3631.0       G 
 58833.464  18.521  18.476  18.444  6366.38     3631.0   r-P48 
 58833.464  18.583  18.539  18.504  6629.82     3631.0  orange 
 58833.464  18.761  18.709  18.674  7645.77     3631.0       i 
 58833.548  18.294  18.264   18.23  4735.89     3631.0       g 
 58833.548  18.304  18.268  18.225  4746.48     3631.0   g-P48 
 58833.548  18.334  18.298  18.264  5182.42     3631.0    cyan 
 58833.548  18.483  18.437  18.409  6198.96     3631.0       r 
 58833.548  18.493  18.461  18.436  5850.88     3631.0       G 
 58833.548  18.519  18.474  18.442  6366.38     3631.0   r-P48 
 58833.548  18.581  18.537  18.502  6629.82     3631.0  orange 
 58833.548  18.758  18.707  18.672  7645.77     3631.0       i 
 58834.507   18.28  18.249  18.218  4735.89     3631.0       g 
 58834.507  18.287  18.253  18.211  4746.48     3631.0   g-P48 
