# STATUS =
# OBJECT = LSQ14mo
# TELESCOPE = ESO-NTT
# INSTRUMENT = EFOSC2-NTT
# DATE-OBS = 2014-04-21 01:37:28.00
# MJD = 56768.0676851999
# EXPTIME = 2400
# AIRMASS = --
# SLIT = --
# DISPERSER = --
# SOURCE = --
# FILTER =
# RESOLUTION =
# FLUX_STANDARD =
# EXTINCTION_CORRECTED = --
# PHOTOMETRY_CALIBRATED =
# TELLURIC_CORRECTED =
# FLUX_UNITS = erg cm(-2) sec(-1) Ang(-1)
# WAVE_UNITS = Angstrom
# QUALITY = --
# MIN_WAVE = 3674.9075
# MAX_WAVE = 9274.08
# COMMENT = Released as part of DR2
 Wavelength             Flux          Error 
  3674.9075    2.8884607e-19  1.7232274e-18 
  3680.4294    -4.961772e-19  1.9293448e-18 
  3685.9512     7.408896e-18  2.1589166e-18 
  3691.4731     4.132037e-18  2.2020216e-18 
   3696.995     4.320728e-21  2.1001518e-18 
  3702.5168    1.6542302e-18   1.903576e-18 
  3708.0388   -3.3123716e-19   1.747438e-18 
  3713.5605     2.073006e-18   1.665857e-18 
  3719.0825   -2.8414446e-18  1.5810902e-18 
  3724.6042    2.6679361e-19   1.531214e-18 
  3730.1262     -1.58233e-18  1.5128375e-18 
  3735.6482    1.0801289e-18  1.4977212e-18 
    3741.17    2.2783687e-18  1.4657413e-18 
   3746.692   -4.6050353e-20  1.3998575e-18 
  3752.2136     4.772521e-18  1.4731617e-18 
  3757.7356   -2.3240804e-18  1.4298052e-18 
  3763.2573     6.789996e-19  1.4270206e-18 
  3768.7793     3.721378e-18   1.554178e-18 
  3774.3013    1.2788312e-18  1.5472975e-18 
   3779.823   -2.1261178e-18  1.6161622e-18 
   3785.345    1.9556003e-18  1.6647637e-18 
  3790.8667     -8.11372e-19  1.7039472e-18 
  3796.3887   -2.3674763e-18  1.7591735e-18 
  3801.9104     9.333243e-19  1.7688443e-18 
  3807.4324    2.2529277e-18  1.8062713e-18 
   3812.954    1.3162983e-18   1.628816e-18 
   3818.476    1.9212773e-18  1.6085274e-18 
   3823.998    1.7243844e-18  1.5542308e-18 
  3829.5198    7.6244427e-19  1.4915155e-18 
  3835.0417    -8.483132e-19  1.4454533e-18 
  3840.5635     9.840411e-19  1.3847966e-18 
  3846.0854   -6.2099277e-19  1.3351072e-18 
  3851.6072   -1.4682381e-18  1.3015757e-18 
  3857.1292    2.9021226e-18  1.2529576e-18 
  3862.6511    1.5439492e-18  1.2308344e-18 
  3868.1729    1.6852747e-18  1.1844426e-18 
  3873.6948     3.286776e-19  1.1456129e-18 
  3879.2166    8.3391195e-19  1.1402241e-18 
  3884.7385    3.9684867e-18  1.1749356e-18 
  3890.2603   -7.6453187e-19  1.1570066e-18 
  3895.7822   -3.1255681e-18  1.1780273e-18 
  3901.3042    -8.749327e-19  1.1875068e-18 
   3906.826   -2.0966789e-18  1.2439661e-18 
   3912.348    -9.060259e-19  1.2475973e-18 
  3917.8696    1.4243025e-18  1.2432773e-18 
  3923.3916    7.8873646e-19  1.1791971e-18 
  3928.9133    1.0006841e-18  1.1800352e-18 
  3934.4353    4.6546607e-18  1.2737813e-18 
   3939.957   -1.3414392e-19  1.2432976e-18 
   3945.479    3.1493516e-19  1.2950939e-18 
   3951.001     1.934779e-18  1.3078014e-18 
  3956.5227   -1.4854246e-18  1.2909897e-18 
  3962.0447     -7.69566e-19  1.2373919e-18 
  3967.5664    1.7153451e-18  1.2498755e-18 
  3973.0884   -4.8786745e-19  1.2418093e-18 
    3978.61   -1.0676079e-20  1.2909731e-18 
   3984.132    2.8166732e-18  1.3471938e-18 
   3989.654     5.305287e-18  1.3738272e-18 
  3995.1758    -5.439596e-19  1.3223556e-18 
  4000.6978   -7.6442645e-19  1.3606002e-18 
  4006.2195    1.4048333e-18  1.3960518e-18 
  4011.7415    1.0481694e-18  1.4264045e-18 
