# Wavelength Flux
# STATUS = PUBLIC
# OBJECT = 2017egm
# TELESCOPE =
# INSTRUMENT =
# DATE-OBS =
# MJD =
# EXPTIME =
# SLIT =
# DISPERSER =
# SOURCE =
# FILTER =
# FLUX_STANDARD =
# EXTINCTION_CORRECTED =
# PHOTOMETRY_CALIBRATED =
# FLUX_UNITS =
# QUALITY =
# MIN_WAVE =
# MAX_WAVE =
# COMMENT =
3500.3545 6.8046632e-15
3501.3789 6.9791168e-15
3502.4034 6.6821138e-15
3503.4278 6.8015848e-15
3504.4522 6.439691e-15
3505.4766 7.067979e-15
3506.5011 6.7243036e-15
3507.5255 6.4562782e-15
3508.5499 6.5548627e-15
3509.5743 6.6922278e-15
3510.5987 6.6488607e-15
3511.6232 6.7907818e-15
3512.6476 7.4492657e-15
3513.672 6.7175228e-15
3514.6964 7.0146178e-15
3515.7209 6.7974793e-15
3516.7453 6.6661951e-15
3517.7697 6.7658049e-15
3518.7941 6.7207866e-15
3519.8186 6.9019213e-15
3520.843 6.3262543e-15
3521.8674 6.4536891e-15
3522.8918 6.6536428e-15
3523.9162 6.7350173e-15
3524.9407 6.3408299e-15
3525.9651 6.5292478e-15
3526.9895 6.7756796e-15
3528.0139 6.7663011e-15
3529.0384 5.978943e-15
3530.0628 6.7031976e-15
3531.0872 6.8216609e-15
3532.1116 6.9793011e-15
3533.1361 6.907946e-15
3534.1605 6.9210839e-15
3535.1849 6.4273218e-15
3536.2093 6.7856679e-15
3537.2337 6.9775949e-15
3538.2582 7.2877582e-15
3539.2826 6.7963387e-15
3540.307 6.3080805e-15
3541.3314 6.5774126e-15
3542.3559 6.4292181e-15
3543.3803 5.9923419e-15
3544.4047 6.1728781e-15
3545.4291 6.5793463e-15
3546.4536 6.883539e-15
3547.478 6.4580525e-15
3548.5024 6.8220905e-15
3549.5268 7.0012727e-15
3550.5512 6.3667687e-15
3551.5757 6.3218872e-15
3552.6001 6.906309e-15
3553.6245 6.5756084e-15
3554.6489 6.2024622e-15
3555.6734 6.6517172e-15
3556.6978 6.1466931e-15
3557.7222 6.478306e-15
3558.7466 6.1386017e-15
3559.7711 6.3334153e-15
3560.7955 6.6779384e-15
3561.8199 6.23777e-15
3562.8443 6.1813064e-15
3563.8687 6.0928342e-15
3564.8932 5.7460283e-15
3565.9176 6.3029438e-15
3566.942 5.8853674e-15
3567.9664 5.9040837e-15
3568.9909 5.6822833e-15
3570.0153 5.9874712e-15
3571.0397 5.573856e-15
3572.0641 5.8959116e-15
3573.0885 6.0314156e-15
3574.113 5.9135261e-15
3575.1374 6.3591724e-15
3576.1618 5.8859499e-15
3577.1862 5.8621578e-15
3578.2107 6.0888288e-15
3579.2351 5.9528082e-15
3580.2595 6.3581548e-15
3581.2839 5.9784535e-15
3582.3084 5.7447005e-15
3583.3328 5.9593326e-15
3584.3572 6.1380137e-15
3585.3816 5.7226194e-15
3586.406 5.8910383e-15
3587.4305 5.4943802e-15
3588.4549 5.7986422e-15
3589.4793 5.6901877e-15
3590.5037 5.6691668e-15
3591.5282 6.0472246e-15
3592.5526 5.6018941e-15
3593.577 5.8643855e-15
3594.6014 5.7801906e-15
3595.6259 5.6294127e-15
3596.6503 5.5556238e-15
3597.6747 5.4331296e-15
3598.6991 5.4833305e-15
3599.7235 5.7066461e-15
3600.748 5.7261069e-15
3601.7724 5.7335253e-15
3602.7968 5.9217116e-15
3603.8212 6.0377347e-15
3604.8457 6.0600274e-15
3605.8701 5.6725697e-15
3606.8945 5.2162271e-15
3607.9189 5.8426428e-15
3608.9434 5.4274018e-15
3609.9678 5.1315933e-15
3610.9922 5.3223813e-15
3612.0166 5.6920791e-15
3613.041 6.0360272e-15
3614.0655 5.7947542e-15
3615.0899 5.7707657e-15
3616.1143 5.7308688e-15
3617.1387 6.1601841e-15
3618.1632 5.81592e-15
