# Wavelength Flux
# STATUS = PUBLIC
# OBJECT = 2018gbw
# TELESCOPE = P200
# INSTRUMENT =
# DATE-OBS = 2018.0813
# MJD =
# EXPTIME =
# SLIT =
# DISPERSER =
# SOURCE = 2023ApJ...943...41C
# FILTER =
# FLUX_STANDARD =
# EXTINCTION_CORRECTED = False
# PHOTOMETRY_CALIBRATED =
# FLUX_UNITS = erg/s/cm^2/Angstroms
# QUALITY =
# MIN_WAVE =
# MAX_WAVE =
# COMMENT =
3400.0 6.7299e-17
3401.525 8.4549e-17
3403.05 1.0681e-16
3404.575 1.1484e-16
3406.1 1.0104e-16
3407.625 8.9864e-17
3409.15 8.4339e-17
3410.675 7.3895e-17
3412.2 8.3581e-17
3413.725 8.4923e-17
3415.25 8.5878e-17
3416.775 7.9207e-17
3418.3 5.5176e-17
3419.825 1.0114e-16
3421.35 9.8694e-17
3422.875 6.6406e-17
3424.4 8.4145e-17
3425.925 8.3591e-17
3427.45 9.7796e-17
3428.975 1.1777e-16
3430.5 8.0873e-17
3432.025 1.1018e-16
3433.55 6.3824e-17
3435.075 7.1187e-17
3436.6 1.0311e-16
3438.125 6.5902e-17
3439.65 9.0036e-17
3441.175 1.1752e-16
3442.7 9.9153e-17
3444.225 1.0238e-16
3445.75 1.3691e-16
3447.275 1.4424e-16
3448.8 1.394e-16
3450.325 9.2595e-17
3451.85 1.3128e-16
3453.375 9.8619e-17
3454.9 1.018e-16
3456.425 1.0028e-16
3457.95 9.6951e-17
3459.475 7.0972e-17
3461.0 7.4013e-17
3462.525 1.3784e-16
3464.05 1.1232e-16
3465.575 8.9863e-17
3467.1 8.1034e-17
3468.625 7.0749e-17
3470.15 7.2235e-17
3471.675 6.4824e-17
3473.2 5.5388e-17
3474.725 6.0872e-17
3476.25 9.6478e-17
3477.775 9.4476e-17
3479.3 9.3239e-17
3480.825 4.6224e-17
3482.35 3.3995e-17
3483.875 6.5487e-17
3485.4 1.1222e-16
3486.925 7.1004e-17
3488.45 4.9236e-17
3489.975 6.1452e-17
3491.5 8.1196e-17
3493.025 7.8276e-17
3494.55 7.1329e-17
3496.075 5.2011e-17
3497.6 5.8025e-17
3499.125 5.3219e-17
3500.65 6.4685e-17
3502.175 7.9707e-17
3503.7 4.0267e-17
3505.225 4.4133e-17
3506.75 6.6592e-17
3508.275 8.6007e-17
3509.8 1.1166e-16
3511.325 8.4365e-17
3512.85 7.5382e-17
3514.375 5.5441e-17
3515.9 9.5226e-17
3517.425 5.9885e-17
3518.95 4.1205e-17
3520.475 2.9551e-17
3522.0 6.0889e-17
3523.525 4.7453e-17
3525.05 3.5733e-17
3526.575 4.9451e-17
3528.1 7.3346e-17
3529.625 8.4257e-17
3531.15 8.1801e-17
3532.675 5.1294e-17
3534.2 4.7956e-17
3535.725 7.559e-17
3537.25 6.214e-17
3538.775 6.9412e-17
3540.3 9.1862e-17
3541.825 5.9466e-17
3543.35 8.0405e-17
3544.875 1.0139e-16
3546.4 7.1879e-17
3547.925 6.6074e-17
3549.45 5.6815e-17
3550.975 4.3748e-17
3552.5 4.9722e-17
3554.025 7.0269e-17
3555.55 7.7882e-17
3557.075 5.8076e-17
3558.6 8.2288e-17
3560.125 1.1898e-16
3561.65 1.106e-16
