 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0  kenergy  mnickel           TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
  -12.16846  0.00577  0.77631     14.10114  1.79968  1.45042  10.26729  0.07564     0.10163  6624.11876   7878.51023  0.36002         4365.92567     16.87893    4e-05  58440.15634  2.68744  0.05928   63213.22301  47.94316  18.48831  58492.27336    51.60135       44.97998   15.89402  35.36147   43.5    0.20097  -21.69614  0.99985 
  -12.46003  0.00581   0.9761     14.02176  1.63209  1.51169    10.669  0.08343     0.21056  7385.80699   7264.46469  0.36175         4196.70959     19.26969  0.01034  58439.86477  3.47174  0.06202  130626.84665  47.38657  18.48563  58492.22621     51.6309        45.0294   16.62468  32.98665   45.0    0.19028  -21.73253  0.99968 
  -14.09195  0.00299  0.84095      14.0119  1.59165  1.17178   8.79833  0.09291     0.07315  7258.69196   8258.65109  0.23372         3111.13463     17.52317  0.00019  58438.23285  2.76531  0.02634   98944.17415  47.62576  18.52142  58492.22621    51.51675       44.87079   18.70277  35.64742   44.0    0.19244  -21.60765   0.9999 
  -10.72735  0.00436  0.76827     14.16749  1.68544  0.89769  12.57323  0.05747     0.22127  6865.34133   8994.36806  0.33554         4244.29282     18.22393  0.00093  58441.59745  3.53507  0.05484   42715.17169  48.09395  18.51004     58493.12    51.69385       45.08907   16.60205  33.45412   39.5    0.21717  -21.69265  0.99985 
   -8.91345  0.02373  1.09743     14.27493  2.03108  1.03964   9.40246  0.08002     0.06948  6176.14402    9123.0094  0.79214          3954.4593     18.80332  0.00353  58443.41135  2.13946  0.22308   64037.61174  47.68938  18.50737  58492.22621    51.64587        45.0202   16.80679  35.06473   42.0    0.19696   -21.6984  0.99899 
   -8.94197  0.00112  0.87129     14.07936  1.57062  1.00133  13.63288  0.04843      0.0428  6713.76086   9478.26413  0.41782         4263.58057     17.87157  0.00041  58443.38283  3.66561  0.01531    76824.0712  47.69909  18.51564     58493.12    51.66796       45.06657   14.34185  33.45412   39.5    0.21862  -21.70287  0.99993 
  -10.16626    0.002    1.082     13.93658  1.46733   1.1587  13.55113  0.04242     0.46729  6496.90724   7238.32202  0.40068         4451.52695     17.94467  0.00049  58442.15854  3.41205  0.02712  213619.42968  47.03727  18.47753  58490.26134    51.51785       44.88055   18.70277  33.56934   50.5    0.21468  -21.69906  0.99979 
  -10.25337  0.00195  0.73663     14.08522  1.50193  0.89426  16.68734  0.03668     0.03143   5209.7784   8732.26934  0.68791         4470.03567     17.73873   0.0003  58442.07143   2.7018  0.03254   51112.48958  48.00247  18.50435     58493.12    51.61406       44.98129   16.60205  36.06083   46.0    0.18651  -21.67353   0.9999 
  -10.44504  0.16264  0.74918     14.23339  1.93557  1.36462   6.73539  0.13834     0.17316  6852.29129   7656.08517   0.6284         3846.83073     18.06929  0.00065  58441.87976  1.88652  1.09542   34435.82483  48.26947  18.49677  58492.22621    51.53179       44.90714    14.5466    36.928   43.5    0.19579  -21.72245  0.99816 
  -11.88064  0.04564  0.86288     14.18776  1.87236  1.01623  14.78428  0.04976     0.03714   6961.8138   9397.32609  0.33657         4019.15551     19.48614  0.01702  58440.44416  4.27437  0.67474   54524.63773  47.93274    18.473     58490.14    51.51916       44.86809   19.20736  35.54035   39.5    0.20565   -21.7276  0.99794 
   -8.75492  0.06044  0.89972     14.08437  1.61635  1.09658   12.0106   0.0577     0.10271  6761.03582   6060.64719   0.6719         3032.75133     17.56373   0.0002  58443.56988  3.27505  0.72598   82380.62468  47.65334  18.48152  58492.22621    51.55709       44.91785   16.62468  36.93416   48.0    0.20544  -21.65901  0.99686 
  -11.06962  0.26852  0.70662     14.29626   2.0606  1.06475   7.09685  0.12159     0.05216  7649.03092   8447.78928  0.27939         3564.60864      16.1099    1e-05  58441.25518  2.47688  1.90567   24415.75732  48.49679  18.49448     58493.12    51.53477       44.88515   16.62468  37.71935   41.0    0.19578  -21.72947  0.99752 
   -12.9878  0.04048  0.77883     14.23923   1.7583  0.71142   8.18703   0.1029     0.12629  7474.57873   8098.18465  0.42832         2480.53173     19.99921  0.05545    58439.337  2.72852  0.33145   32909.81591  48.21373  18.50566     58493.16     51.6569       45.03421   16.60205  35.26948   44.5    0.19459  -21.69088   0.9991 
   -8.86774  0.06244  0.74329     14.18457  1.67412  1.01745  11.72667  0.06106     0.07243  5987.73977   9834.16008  0.70574         4459.17767     16.54954    2e-05  58443.45707    2.508  0.73227   36708.24099  48.18556  18.51611  58492.27336     51.6246        45.0177   17.97211  33.71731   39.5    0.20925  -21.73363  0.99829 
  -12.31753  0.00151  0.81779     13.98513  1.59017  1.21164  13.73736  0.04396     0.03039  6527.68099   9522.94854  0.22799         5621.40344     18.90718  0.00449  58440.00727  3.49179  0.02076  105749.43832  47.62073  18.46796     58493.12    51.64065       45.03703   15.89402  33.71731   42.0    0.20335  -21.71479  0.99992 
  -12.47402   0.0204   0.8678     14.04645  1.63294  1.20481  15.84426  0.04148     0.10178  5591.13358   8628.45473  0.54697         4934.13397      17.9241  0.00047  58439.85078   2.9546  0.32316   92199.55145  47.64025  18.48395  58492.22621    51.60783       44.98864   16.62468  33.90855   46.5    0.18881   -21.6806  0.99871 
  -10.74191  0.00217  0.90762     14.37106  1.82878  0.58201   6.30337   0.1505     0.18321   7802.5173   8751.45905   0.9306         2000.29456     17.68407  0.00027  58441.58289  2.28912  0.01365   25331.95595  48.21153  18.51417     58493.12    51.58217       44.94893   18.88488  35.32745   40.0    0.18079  -21.70345  0.99995 
  -13.79471  0.12185   0.8579     14.11183  1.70214  1.03418   7.31395  0.11201     0.05583  7493.60081   6742.71789  0.15687         4900.07332     16.22832    1e-05  58438.53009  2.44997   0.8912   69505.33585  47.79095  18.49657  58492.27336    51.54968       44.92102   16.62468  35.48024   48.0     0.1989  -21.64352   0.9968 
  -12.09589  0.00304  1.00165     14.09692  1.59098  0.83115  14.97991  0.05083     0.03829  7928.21044   7896.32845  0.36314         2089.40022     16.78636    3e-05  58440.22892  5.61677  0.04558   94858.41709    47.492  18.47782  58490.26134    51.58295       44.95427   18.88488  35.32745   44.0    0.20518  -21.72051  0.99974 
  -13.98152  0.01331  0.74471     14.22532  1.69562  0.70275  15.51074  0.04809     0.12773  5887.16704   9265.76068  0.40755         4468.13861     16.96854    5e-05  58438.34329   3.2068  0.20648     30937.063  48.26373  18.48674  58492.22621    51.56992       44.95347   16.62468  34.84992   44.5    0.17122   -21.5479  0.99946 
  -13.52721  0.00444  0.94893     14.00303  1.63675  1.25341  16.82399  0.04382     0.03555  6947.74239   6950.62982  0.21442         5048.72622     17.21214    9e-05  58438.79759  4.84444  0.07474  134964.63035  47.39814  18.47759  58492.22621    51.57075       44.96138   16.62468  33.40215   49.0    0.19719  -21.67291  0.99963 
  -14.50414  0.01543  0.72434     14.26707  1.92402  0.85015   8.61393  0.11318     0.08405  7196.08113   7076.90322  0.23376         3913.32235     19.41598  0.01448  58437.82066  2.66085  0.13295   27400.93443  48.39541  18.48359  58492.22621    51.62134       44.99772   16.80679  35.32745   46.5     0.1742  -21.54934  0.99976 
