 texplosion  fnickel     Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0   kenergy   mnickel                TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time     E_fold  tau_1  delta_m15     r_peak     frac 
  -51.95478  0.44086  27.49547     14.46902  1.56866  0.96059  34.04868  0.02257     0.02303  4536.14899   6095.94748  1.01395         3824.48109     17.06257    6e-05  55596.48516   4.17929  15.01075     12700668.69045  42.48203   19.3597  55691.72777    51.24605       44.13249   53.72704  118.19949  131.0    0.05316  -21.08622  0.01244 
   -8.47986  0.44882   4.04549     14.47892  1.67231  0.92119  14.32422  0.02259     0.02443  8137.21954   9391.63882   3.2458         4228.34269     16.87012    4e-05  55639.96008   5.65784   6.42906       280050.26167  45.83098  18.91972  55689.43542    51.38774       44.40194   26.86352  100.29047   44.5    0.40202  -22.00006  0.63176 
  -36.50371   0.4917  26.42626     14.37329  1.66895  0.34656  28.96427  0.01607     0.07816  5607.17007   4862.17287  1.31619          3032.1156     17.27286   0.0001  55611.93623   5.43222  14.24167     19397386.16356  42.35947  19.28432  55671.09659    51.14045       44.41684   19.69991   32.23622  127.0    0.05482  -21.09176   0.0077 
  -70.05958  0.49934  28.85805     14.34291  2.08252  0.55901  46.49959  0.02716     0.03579  4249.52073   8774.84465  4.02059         4635.47332     18.32601  0.00118  55578.38036   5.00906  23.21918     33198925.84725  42.14578  18.90677  55668.80423    51.29833       44.21876   41.19073  111.03588  116.0    0.06291  -21.82736   0.0063 
  -16.08655  0.42483   2.64035     13.04209  1.42224  1.01818  20.44159  0.01005     0.01006  7671.30897   6789.67401  1.64066         5040.07427     16.94106    5e-05  55632.35339   7.17597   8.68424     75845058.84888  43.69857   18.6605  55668.80423    51.12826       44.25423   28.65442   71.63605  117.0    0.11887  -21.64218  0.56966 
  -57.26749  0.38015  27.29609     14.94898  1.68288  0.66068  45.43896  0.02814     0.24291  4147.48605   6790.12301  1.80645         4449.17184     17.37907  0.00013  55591.17245   4.66257  17.27355      1472663.82486   43.4546  18.75981  55684.85071     51.2674       44.12618   62.68155  118.19949  123.5    0.04884  -21.31174  0.01352 
  -20.84546  0.48825   4.64448     13.87259  1.44449  1.16507  18.22151  0.02513     0.02765  7183.38266   9965.16705  2.50994         4732.93282     17.23142    9e-05  55627.59448   5.60879   8.89665      5202710.90681  44.37846  19.00062  55666.51188    51.16761        44.2305   23.28172   78.79966   81.0    0.16984  -21.96483  0.41897 
  -15.72881  0.47137  22.48558     14.94782  1.74441  0.99203  20.17352  0.01392     0.02954  6685.04645   9077.08937  4.68169          3237.1289     17.34261  0.00012  55632.71113   5.37796   9.50927        1041422.411  43.78906  19.00837  55668.80423    51.12185       44.14545   26.86352   82.38146  112.0    0.19745  -21.19933  0.03797 
  -65.70811  0.47846  23.28322     13.55231  1.52543  1.39433  32.53212  0.03121     0.01621  4951.59085   8750.34549  2.03021         3677.72755     18.38737  0.00136  55582.73183   4.75805   15.5654    603501911.20107  40.93747  18.62594  55666.51188    51.23167       44.46304   23.28172   39.39983  105.0    0.06638  -21.19195  0.00325 
  -21.84587  0.46838  21.53085     13.28855  1.50374   0.7943  28.16932  0.01036     0.02519  5194.78928    9034.9396  2.82929          5878.1057      17.5618   0.0002  55626.59407    4.5346  13.19383    1713980677.7269  40.54589  18.69846  55659.63482    51.21656       44.22183   28.65442   94.91777  105.5    0.16726  -22.05964  0.00096 
