 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0  kenergy  mnickel             TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time     E_fold  tau_1  delta_m15     r_peak     frac 
  -18.48529  0.01088  5.05228     13.69228  1.43706  1.36629   8.33887  0.16698     0.01199  5136.43954   3945.97617  0.60797         2379.89017     19.31567  0.01149  59093.85455  1.31238  0.09075  14050624.97537  43.87165  19.21298  59184.38449    50.64128        43.6364   67.38134   74.86816   64.0    0.09383  -20.22098  0.98245 
  -14.95358  0.00611  5.42749     14.04217  1.59204  1.20451  13.16406  0.11577      0.2325  4400.01563   5103.31406  0.38396         4467.86898     18.78974  0.00342  59097.38626  1.52029  0.08038   3586093.82488  44.44698  19.23446    59182.938    50.70395         43.644   59.89452   79.85937   73.0    0.07945  -20.15513  0.98561 
  -13.17686  0.00411  5.24025     14.04798  1.56096  0.85405  31.95121  0.03897     0.01036    4654.636   3893.57476  4.62389         2058.51593     20.38074   0.1335  59099.16298  4.12939   0.1313   3191182.01085  44.51958  19.23143    59184.125    50.69946       43.64558   61.55762   80.69187   74.5    0.08338  -20.26532  0.97738 
  -17.69325  0.00111  5.29634     13.81013  1.60451  1.46023   7.17647  0.19529     0.01016  4651.84325   4717.59071  0.25907         3412.41864     16.32831    1e-05   59094.6466  0.92638  0.00794  10019531.82867  44.02539  19.23278    59184.125    50.66241       43.67315   60.70032   74.06236   61.5    0.09302  -20.23158  0.99858 
  -15.97839   0.0049  5.93787     14.38779  1.90532  0.60501  21.14352  0.07798     0.16912  4580.72619   3184.03634    0.087         2676.88798     18.65804  0.00253  59096.36145  2.64651   0.1035   1045838.79541  44.98209  19.21671    59182.938    50.65495       43.68543   63.07762   69.18946   70.0     0.0829  -20.14522  0.98316 
  -14.92601  0.00297  6.57608     14.07688  1.89129  0.67668   7.93903  0.14673     0.01014  4530.59673   4359.93215  4.42886         3146.01484     18.63166  0.00238  59097.41383  0.97209  0.02358   5330189.03799  44.18293  19.22231    59184.125    50.69738       43.65684   57.39892   77.36376   67.0    0.09047  -20.17364  0.99478 
    -19.574  0.00284  5.97251      14.0417  1.77059  0.68706   8.40941  0.14324     0.01017  4452.91679      5187.27  0.51888         3421.40235     18.53824  0.00192  59092.76584  0.99468  0.02386   4840080.93289   44.2798  19.21228    59182.938    50.82015       43.92671   53.01767   58.96977   70.0    0.08216  -20.16879  0.99526 
  -13.04131  0.00262  5.57378     14.18265   1.8639   1.3289  15.58631   0.1012     0.01128  4521.38645   3712.24197  0.02511         3890.23824     18.12244  0.00074  59099.29854   1.9007   0.0409    2318638.3952  44.68173  19.23152    59182.938    50.70116       43.64216   59.10433   80.76409   62.0     0.0896  -20.13831  0.99393 
  -13.70577  0.00113  5.66609     14.22313   1.7557  0.82924  11.69786  0.14907     0.22065  4560.33574   3948.66678  3.76037         2206.55467     17.58366  0.00021  59098.63407   1.4512  0.01323   1873134.70568  44.73416  19.24061    59182.938    50.70377       43.64474   58.98602   79.17188   71.0     0.0767  -20.12275  0.99775 
  -15.95682  0.00213  4.31551     14.01357    1.113  0.52973  12.29928   0.1198     0.18291  4907.41205   4826.21213  0.22006         2880.59783     17.77369  0.00033  59096.38302   1.7669  0.02626   1808196.67552  44.78803  19.22839    59182.938    50.69924        43.6621   55.80293   77.36376   73.0    0.08671  -20.16441  0.99481 
  -15.32676  0.00211  6.20562     14.17518  1.87202  0.84335  10.33248  0.15278     0.01003  4361.70406   4005.39771  1.67615         3067.89458     16.90711    4e-05  59097.01308  1.17258  0.02178   2987634.20648  44.48026  19.28613  59182.17188    50.68408       43.64605   57.39892   79.85937   65.0    0.07985  -20.16048  0.99591 
  -14.52736  0.07704  5.54373     13.95548  1.63692  1.33789   5.91104  0.20269     0.02229  4734.17406     3148.646  0.10631         2539.03838      20.3327  0.11952  59097.81248  0.79028   0.4554   5734511.42465  44.23677  19.21856    59182.938    50.70985       43.64782    58.9135    82.5509   66.0    0.08699   -20.2784  0.92251 
  -12.06726   0.0044  6.36946     14.27184  2.09728  1.21784  12.01194  0.15083     0.12479  4848.82231   5072.24382  1.85751         2083.13338     17.45181  0.00016  59100.27259  1.68466  0.05286   2259404.72517   44.6283   19.2553    59184.125     50.7915       43.76575   54.73434   74.51995   67.5    0.08675  -20.13196  0.99141 
