 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0  kenergy   mnickel              TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time     E_fold  tau_1  delta_m15     r_peak     frac 
   -9.98194  0.47241  4.20189     13.26001  1.90025  1.14596  18.24598  0.01273      0.2821   6615.9794   9967.47537  4.26114         2864.27993     21.09578  0.69263  59278.48077  4.76412    8.6195   94078888.20396  43.32727  19.72352  59318.41287    51.38505       44.21689   23.39682  115.87649  145.5    0.11802  -21.10014  0.42313 
  -11.32049  0.24062  4.68355       13.599  1.80532  0.95801  11.38253  0.01956     0.35715  7409.24489   9373.26672  4.07852         2991.46253     20.88363  0.42497  59277.14221  3.72747   2.73887   23309217.30214  43.81672  19.68445  59324.42168    51.16704       44.00576   24.85028  127.01254  140.0      0.099  -20.92605  0.72342 
  -12.05487  0.08828  4.40768     13.63925  1.72161  0.81464  13.19013  0.01691     0.25118  6844.60208   9532.13555  4.89822         3153.55503     20.83579  0.38065  59276.40783  3.68615   1.16438   16355751.31253  44.00269  19.74975  59321.30577    51.12088       43.94499   23.39682  137.96563  147.0    0.10087  -20.88674  0.86957 
  -15.52554  0.37577   4.0855     13.30572  1.41081  0.65334  17.30686  0.02397      0.2259  6581.65217   9596.26796  3.59243         3227.14219     20.90791  0.44941  59272.93716  4.47214   6.50336   53497163.32303  43.46749  19.71751  59325.28301    51.21709       44.06974   23.28195  128.58087  143.0    0.09494  -20.90159  0.38536 
  -14.15202   0.0435  3.72854     13.56058  1.42505  0.70078   7.73142  0.02528      0.4936  8570.51609   9004.80773  4.46338         2811.57308     20.77651  0.33207  59274.31069  3.38767    0.3363   13917539.46536  44.13604  19.69272  59323.36742    51.23149       44.04103   29.10828  142.08253  140.5    0.09497  -20.85186  0.96057 
  -11.07475  0.35053  4.51331     13.33056  1.90987  0.99034  20.41662  0.01139     0.34589  6946.25203   9654.08076  3.44508         2775.05926     20.97086   0.5195  59277.38795  5.87641   7.15672    78827778.9371  43.34418   19.6505  59324.42168    51.19889       43.99635   28.12013  143.07069  146.5    0.10637  -20.94553  0.43585 
   -7.51926  0.31882  4.74294     13.67981   1.8963  0.75161  12.45753   0.0123     0.24266  6178.87944   9945.38563  3.87207         3223.63801      21.0105  0.56915  59280.94345  2.83712   3.97175   17306423.34403  43.95645  19.72386  59321.36847    51.32936       44.16816   24.29212  123.26462  147.5     0.1157  -20.99455  0.64978 
  -13.40258  0.16165   3.9838      13.4103  1.57081  1.48271  10.50262  0.02045     0.34166  7353.51567   9626.59745  3.26597         3282.83084     20.92971  0.47254  59275.06012  3.38778   1.69775   34988953.50119  43.72044  19.72664  59325.34658    51.17491       43.94593   27.61142  151.86282  144.5    0.09665  -20.95455  0.82737 
  -10.01271  0.27208  5.10207     13.68925  1.85751  0.60819  14.28203  0.01688      0.1505  6667.25294   9846.21611  2.46583          3662.5574     20.80668  0.35597     59278.45  3.78714   3.88591   18782120.09655  43.84854   19.7247  59326.45323    51.19148       44.01958    23.3342  142.33433  157.0     0.1093  -20.82624  0.58498 
  -15.33426   0.0861  3.69349     13.67102   1.6185  0.56731    13.773  0.01533     0.46414  6785.20097   9928.69148   3.0669         3620.69395      21.0359  0.60343  59273.12844  3.78252   1.18581    9327274.72441  44.37333  19.70918  59320.38705    51.18711       44.03793   23.30535  121.49025  150.5    0.09435  -21.12369  0.89446 
   -15.8049  0.08836  4.15947     13.72309  1.77283  0.64431  13.30278  0.01725     0.45348  7243.60374   9728.43856  2.19296         3134.19803     20.90586  0.44729   59272.6578   4.1637   1.17539   10194569.34605  44.27107  19.71824  59325.34658    51.31389       44.13198   27.61142   124.2514  132.0    0.07496    -20.973  0.88716 
  -13.09947  0.11065  4.32338     13.54861  1.64975  0.96023   8.88943  0.02101     0.20714  6992.42505   8937.12335  3.82186         3261.26522     20.78049  0.33514  59275.36324  2.59273   0.98362   22890782.43868  43.85496   19.7039  59334.43775    51.21833       44.05105   23.30535  132.53482  156.5    0.10132  -20.80785  0.88337 
  -10.57731  0.11616  3.64882     13.54695  1.63874  0.85588  13.53683  0.01114     0.21318  6800.37461   9125.73575  3.73859         2851.27803     21.01735   0.5782   59277.8854  3.73431   1.57243    16320107.4961  44.14633  19.70621  59322.90537    51.26913       44.06614   27.61142  138.05711  144.0    0.06475  -21.08218  0.87214 
   -12.2444   0.1385    3.587     13.58428  1.51904  0.65756   9.42656  0.01772     0.36381   6831.2412   9746.98974  3.28653         2935.73156     20.95485   0.5007   59276.2183  2.62409   1.30562   12310582.66398  44.25067  19.71702  59326.32918    51.25172       44.05795   29.10828  136.56025  141.0    0.06316  -20.97251   0.8815 
  -10.86831  0.16978  4.16192     13.59341  1.78224  0.90827  12.43924  0.01105     0.27055  6958.28826   9365.29546  2.88572         2819.13031     20.94371  0.48802   59277.5944  3.59274   2.11193   18644784.53261  44.01066  19.71308  59328.37783    51.11631       44.00517   21.73702  100.96945  138.0    0.05141  -20.98174   0.8132 
  -11.96748  0.38356  4.88815     13.36687  1.87734  1.01224  13.32148  0.02701     0.36555    8347.479   9246.86234  3.86174         2693.44594     20.74408  0.30818  59276.49523   5.5372   5.10961   76897466.81045  43.27819  19.68356  59325.28301    51.21914       44.00936   29.10828  142.08253  143.5    0.11406  -20.80505  0.48078 
  -11.48608  0.21025  4.65608     13.48124  1.46158   1.0043  12.47622  0.02295     0.30808  7507.92224   8766.32211   3.4646         3024.67662     20.50917  0.17943  59276.97662  4.19517   2.62314   32078068.08968  43.59142   19.7222  59324.42168     51.2868       44.10753   24.23186  135.91438  145.5    0.10628  -20.68996  0.66011 
