      MJD      Mag     Raw  MagErr   Telescope  Instrument  Filter     UL  System  Ignore               Source 
 56733.13  22.8092  22.815   0.143  UltraVISTA          --      Ks  False      AB   False  2022MNRAS.513.2965H 
 56733.14  21.8461  21.911   0.125      Blanco       DECam       g  False      AB   False  2022MNRAS.513.2965H 
 56734.12  22.4573  22.472   0.061  UltraVISTA          --       J  False      AB   False  2022MNRAS.513.2965H 
 56734.12  22.6082  22.614   0.099  UltraVISTA          --      Ks  False      AB   False  2022MNRAS.513.2965H 
 56734.12  22.9489  22.958   0.143  UltraVISTA          --       H  False      AB   False  2022MNRAS.513.2965H 
 56735.11  22.1433  22.158   0.051  UltraVISTA          --       J  False      AB   False  2022MNRAS.513.2965H 
 56735.11  22.6462  22.652   0.159  UltraVISTA          --      Ks  False      AB   False  2022MNRAS.513.2965H 
 56738.13  22.5482  22.554   0.132  UltraVISTA          --      Ks  False      AB   False  2022MNRAS.513.2965H 
 56740.08  22.3072  22.313   0.124  UltraVISTA          --      Ks  False      AB   False  2022MNRAS.513.2965H 
 56740.08  22.2869  22.296   0.084  UltraVISTA          --       H  False      AB   False  2022MNRAS.513.2965H 
  56741.1  22.1429  22.152   0.075  UltraVISTA          --       H  False      AB   False  2022MNRAS.513.2965H 
 56741.47  21.5243  21.547   0.015      Subaru         HSC       y  False      AB   False  2022MNRAS.513.2965H 
 56742.04  22.2099  22.219    0.09  UltraVISTA          --       H  False      AB   False  2022MNRAS.513.2965H 
 56742.98  21.0864   21.12   0.039      Subaru         HSC       i  False      AB   False  2022MNRAS.513.2965H 
 56742.98  21.4653  21.488   0.013      Subaru         HSC       y  False      AB   False  2022MNRAS.513.2965H 
 56743.06  21.9509   21.96   0.072  UltraVISTA          --       H  False      AB   False  2022MNRAS.513.2965H 
 56744.07  21.5354  21.555   0.043  UltraVISTA          --       Y  False      AB   False  2022MNRAS.513.2965H 
 56744.07  22.0289  22.038   0.076  UltraVISTA          --       H  False      AB   False  2022MNRAS.513.2965H 
 56744.35  20.8764  20.922   0.024      Subaru         HSC       r  False      AB   False  2022MNRAS.513.2965H 
 56744.35  21.0344   21.06   0.018      Subaru         HSC       z  False      AB   False  2022MNRAS.513.2965H 
 56744.51  21.1074  21.141    0.02      Subaru         HSC       i  False      AB   False  2022MNRAS.513.2965H 
 56745.13  21.4624  21.482   0.043  UltraVISTA          --       Y  False      AB   False  2022MNRAS.513.2965H 
 56746.08  21.3654  21.385   0.045  UltraVISTA          --       Y  False      AB   False  2022MNRAS.513.2965H 
 56746.08  21.8869  21.896   0.103  UltraVISTA          --       H  False      AB   False  2022MNRAS.513.2965H 
 56746.08  22.2852  22.291   0.113  UltraVISTA          --      Ks  False      AB   False  2022MNRAS.513.2965H 
 56749.16  21.2964  21.316   0.039  UltraVISTA          --       Y  False      AB   False  2022MNRAS.513.2965H 
 56750.04  21.2304   21.25   0.036  UltraVISTA          --       Y  False      AB   False  2022MNRAS.513.2965H 
 56750.04  21.9562  21.962   0.083  UltraVISTA          --      Ks  False      AB   False  2022MNRAS.513.2965H 
 56750.29  20.9923  21.015    0.02      Subaru         HSC       y  False      AB   False  2022MNRAS.513.2965H 
 56751.08  21.2124  21.232   0.039  UltraVISTA          --       Y  False      AB   False  2022MNRAS.513.2965H 
 56754.08  21.7069  21.716   0.068  UltraVISTA          --       H  False      AB   False  2022MNRAS.513.2965H 
