 log(Bfield)      Mns    Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma   mejecta  log(nhhost)  temperature  texplosion  thetaPB      vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    14.17503  1.53499  1.71046       0.46592         2628.17351  0.03002  0.14713     0.01233   6.62157     17.42604   4285.82593    -9.22362  0.18277   9519.96246  0.00015  58883.03638  52.51636   1.82341  18.74633   58948.0724 
    13.97283  1.79336  1.83916       0.14529         5957.20557  0.02859  0.03632     0.46676  34.61111     19.71457   7836.06044    -6.77685  0.63917  10316.32068  0.02879  58885.48315  52.73033   2.41997   18.6765     58945.88 
     13.7867  1.63801  1.62239       0.01243         5471.60028  0.03743  0.05388     0.32692  23.85121     17.82356   9590.98278    -6.20732  1.06675  10217.44065  0.00037  58886.05268  52.69343   2.96733  18.77967  58948.31064 
     13.6686  1.79573  1.46693       0.07133          5911.6481  0.01483  0.05235     0.15196  16.21716     20.67017   7977.73295    -6.52594  1.17253   10166.2933  0.25996  58885.73406  52.65737   1.09272  18.70177  58948.31064 
    13.68262  2.01648  2.23592       1.16722         2595.28867  0.11519  0.11912     0.01335  10.18442     19.45292    4028.5048    -7.90282  1.06476  11784.15418  0.01576  58884.35718  52.74407   7.71338  18.74253     58945.87 
    13.67659  1.40945  1.53663       0.61249         2424.30256  0.28058  0.15469     0.01111    5.9489     17.03535   5417.49303    -8.55741  0.51213   9098.64607    6e-05  58883.70259  52.46582  16.60743  18.70834   58948.0724 
    14.19416  1.68461  8.69255       2.86029         2864.90988  0.49752  0.02668     0.19224  80.80451     19.04605   5666.84137   -10.14011  0.76587  17452.14736  0.00618  58882.11989  53.24573  48.21873  18.73503     58945.88 
    13.57919  1.80923  5.41627       2.83001         3144.29343  0.49607  0.02283     0.15427  71.65097     18.67211   5328.99119    -9.09154  0.68261  15808.77696  0.00261  58883.16846  53.15196  47.21548  18.69442     58945.88 
    13.76253  1.79637  1.97164       0.66103         2067.16375  0.20035  0.11042     0.01143  10.28404     17.35449   6438.59784     -8.9016  0.60596  11419.54284  0.00013   58883.3584  52.71768  13.44458  18.71223   58948.0724 
    13.67924  1.53998  1.68699       0.04767         3368.96826  0.09627  0.08311     0.16703  16.77485     18.86554   9825.11363    -6.27445  1.43439  11440.63257  0.00408  58885.98555  52.76282   7.14116  18.75012   58948.0724 
    13.70646  1.95281  2.46893       2.71211         2906.14963   0.0387  0.07304     0.43905  15.57452     18.01551   5130.10036    -7.76802  1.20562  10470.72973  0.00058  58884.49198  52.67954   2.82931   18.7045   58948.0724 
     13.7875  2.08857  2.15557       0.23096         5845.56666  0.01702  0.12095     0.46316   6.55565     19.06211   3893.63438    -7.11875  1.53778   8784.35101  0.00641  58885.14125  52.44547   1.03101  18.66795     58945.88 
    13.98512  1.52598  1.85584       1.10482         3395.88148  0.00586  0.13107     0.01404   5.49451     16.42438   4432.83332    -8.58997  0.28878   7849.39215    1e-05  58883.67003  52.32902   0.33993  18.67346     58945.88 
    14.06942  1.71972   2.0127       1.70444         2868.86712   0.0023  0.14309     0.01158   7.76323     17.57192   5836.12429    -8.85792  0.28617   9376.94513  0.00021  58883.40208  52.51936   0.14494   18.7543  58948.31064 
    14.58084  2.08917  1.97157       0.35025         5893.88108  0.00131  0.07207     0.08966  12.37139      16.2532   7147.52238    -6.36636  0.18622   7840.08855    1e-05  58885.89364  52.40798   0.09113   18.6957   58948.0724 
    14.04318  1.40844  1.50016       0.09894         3314.92295  0.17944  0.09564     0.01025   7.66122     19.90042   5792.83141    -7.85251   0.1874  10411.94289  0.04417  58884.40749  52.60898  11.27732  18.71369     58945.88 
    13.84858  1.72988  2.03678       0.73264          3203.2671  0.32751   0.1228     0.01179   9.06914     17.96337    6898.7204    -8.47229  0.53609  10226.62716  0.00051  58883.78771  52.60992  21.38205  18.67362   58948.0724 
    14.10167  1.79774   2.0314       0.91509         2843.71446  0.03831  0.11762        0.01  10.58006     16.27236   5128.95497    -8.08215  0.33254    9874.4519    1e-05  58884.17785  52.59406    2.5868  18.65541   58948.0724 
    14.10126  1.51749  1.66421         0.083          4506.9303  0.02009  0.08465     0.01161  13.90306     16.25839   5527.98888    -7.85222  0.29669  10069.46223    1e-05  58884.40778  52.63574    1.4361  18.76207  58951.27934 
    13.62922  1.57372  1.78657       0.06869         5276.75457  0.14383  0.09727      0.0113  11.40241     18.79084   6635.42591    -8.28161  0.92511  10743.61724  0.00343  58883.97839  52.67424   9.86644  18.69057   58948.0724 
     13.6429  1.63432  1.96659       1.14784         2619.71331  0.06041  0.10958     0.01232  10.86674     16.67439   8382.83831     -8.8309  0.85767  10792.15676    3e-05   58883.4291  52.67373   4.10166  18.71743   58948.0724 
    13.75037  1.71635  1.99811       0.26438         2998.80341  0.01909  0.06432     0.27552  17.78391     18.41861   3780.03717    -7.29876  1.06066  10581.86422  0.00146  58884.96124  52.69996   1.43215  18.72289   58948.0724 
    13.84463  2.06261  2.60216       3.22417         2746.14962  0.03821  0.07963     0.34712  15.99503     17.85135   6030.23133    -7.42092  1.00252  10833.51202  0.00039  58884.83908  52.71141   2.80834   18.7172  58944.75115 
    13.62431  1.84375  2.01355       1.36985         3014.86013  0.01961  0.09958     0.01002   8.22987     19.15169    3154.6873    -9.58262  0.67177   9243.51024  0.00788  58882.67738  52.51268   1.25258  18.67575   58948.0724 
