# STATUS =
# OBJECT = 2011ke
# TELESCOPE = Keck1
# INSTRUMENT = LRIS
# DATE-OBS = 2014-04-29 09:45:52.00
# MJD = 56776.40685189981
# EXPTIME = 1000
# AIRMASS = 1.009
# SLIT = 0
# DISPERSER = 400/8500
# SOURCE = 2016ApJ...830...13P
# FILTER =
# RESOLUTION =
# FLUX_STANDARD =
# EXTINCTION_CORRECTED = --
# PHOTOMETRY_CALIBRATED =
# TELLURIC_CORRECTED =
# FLUX_UNITS = Other
# WAVE_UNITS = Angstrom
# QUALITY = --
# MIN_WAVE = 3122.6638
# MAX_WAVE = 10172.2891
# COMMENT = host spectrum [Data obtained from:Perley, D.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]
 Wavelength          Flux        Error 
  3123.7812  -9.08701e-18  3.67922e-16 
  3124.8987   1.31559e-17  2.72204e-16 
  3126.0164  -5.61459e-17  3.50483e-16 
  3127.1343    5.2577e-17  2.13247e-16 
  3128.2524   5.51628e-17  2.44188e-16 
  3129.3706  -3.14555e-19  2.86287e-16 
  3130.4893   6.46267e-17  2.45166e-16 
  3131.6079   1.24949e-17  1.99754e-16 
  3132.7271  -7.07574e-18  3.10899e-16 
  3133.8462  -5.70058e-17  3.40533e-16 
  3134.9658   2.24618e-17  2.13058e-16 
  3136.0854   -1.2012e-16   3.3042e-16 
  3137.2051  -1.22225e-16   3.1278e-16 
  3138.3252  -1.71284e-17   3.5351e-16 
  3139.4458  -3.02151e-18  2.54125e-16 
  3140.5662   3.12271e-17  2.83681e-16 
   3141.687  -6.49128e-18  3.82578e-16 
  3142.8079   6.21558e-18  3.27467e-16 
  3143.9292   1.16997e-16   2.9192e-16 
  3145.0505   3.51952e-17   3.1387e-16 
  3146.1721  -2.27199e-17  4.10317e-16 
  3147.2939    2.7248e-17  3.02666e-16 
   3148.416  -1.08222e-17  2.74852e-16 
  3149.5383  -1.59273e-17  2.59892e-16 
  3150.6609  -6.76804e-17  2.95687e-16 
  3151.7834   8.88143e-17  2.01422e-16 
  3152.9065   3.33527e-17  2.55635e-16 
  3154.0295  -4.64438e-18   2.4999e-16 
  3155.1531  -6.87921e-17  3.00132e-16 
  3156.2766  -7.48605e-17  2.44869e-16 
  3157.4004  -9.90409e-18  2.09392e-16 
  3158.5244   6.83307e-17  2.14208e-16 
  3159.6487  -8.36516e-18  2.08285e-16 
  3160.7732   5.90415e-18  2.29956e-16 
