                MJD               R_low               R_med              R_high               T_low               T_med              T_high                   L_low                   L_med                  L_high 
           56855.22                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56857.85869674185                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56860.49739348371                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56863.13609022556                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56865.77478696742                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56868.41348370927                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56871.05218045113                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56873.69087719298                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56876.32957393484                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56878.96827067669                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56881.60696741855                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
   56884.2456641604                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56886.88436090226                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56889.52305764411                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56892.16175438597                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56894.80045112782                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56897.43914786968                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56900.07784461153                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56902.71654135339                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56905.35523809524                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
   56907.9939348371                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56910.63263157895                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
   56913.2713283208                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56915.91002506266                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56918.54872180451                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56921.18741854637                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56923.82611528822                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56926.46481203008                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56929.10350877193                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56931.74220551379                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56934.38090225564                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
 56937.019598997496                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56939.65829573935                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
 56942.296992481206                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56944.93568922306                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
 56947.574385964916                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56950.21308270677                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
 56952.851779448625                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
 56955.490476190476                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
 56958.129172932335                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
 56960.767869674186                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
 56963.406566416044                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
 56966.045263157896                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56968.68395989975                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
 56971.322656641605                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
 56973.961353383456                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
 56976.600050125315                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
 56979.238746867166                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
 56981.877443609024                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
 56984.516140350876                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
 56987.154837092734                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
 56989.793533834585                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56992.43223057644                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
 56995.070927318295                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  56997.70962406015                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
 57000.348320802004                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  57002.98701754386                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
 57005.625714285714                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  57008.26441102757                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  57010.90310776942                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  57013.54180451128                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
  57016.18050125313                 0.0                 0.0                 0.0                 nan                 nan                 nan   7.222371171710182e+29   9.258773984035128e+29  1.2527670517259979e+30 
