 log(Bfield)      Mns     Pspin  cutoff_power  cutoff_wavelength  fnickel    kappa  kappagamma  mejecta  log(nhhost)  temperature  texplosion  thetaPB     vejecta      A_V        MJD_0   log(KE)      M_Ni  Peak_mag     Peak_MJD 
    14.17368  1.83583   8.66826       4.42282         2287.58728  0.00555  0.01763     0.02815  4.01875     18.15828   4606.83771   -11.66674  1.02764  5317.27212   0.0008  57343.55326  51.95549   0.29708  21.93656  57377.68195 
    14.40367  1.93503   8.94172        0.9285         2432.04459  0.01164  0.02666     0.02986  2.07644     17.50306   8195.85121   -10.54538  0.63267   6115.3815  0.00018  57344.67462   51.9916   0.51196  21.93161  57377.68195 
    14.11041   1.7022   8.07833       2.33832         2093.49779  0.00326  0.03244      0.1568  1.98399     19.49943   6472.08229    -10.1391     1.18  6521.27362  0.01755   57345.0809  52.04086   0.14121  21.95619  57377.68195 
      14.313  1.56439   7.46248       0.61777         2460.14508  0.00578  0.02332     0.07356  3.07859     17.18677   5190.87963   -12.49625  0.58939  5895.38602    9e-05  57342.72375  52.01268   0.28683  21.95063  57377.68195 
    14.21885  1.83211    10.184        4.2426         2369.24629  0.11074  0.01319     0.01232   6.7177     18.46091   8610.00471   -10.52135  1.10926  5909.53551  0.00161  57344.69865  52.10368   6.74917  21.90049  57377.68195 
    14.01032  1.48896    7.5947       4.53582         2200.04625  0.02886  0.01716     0.01058  4.34264     16.76388   9173.31548   -10.32192   1.1721    6132.801    3e-05  57344.89808  52.08843   1.57695  21.94597  57377.68195 
    14.33539  1.57335   7.83093       3.24928         2254.99105  0.00133  0.01936     0.01816  3.08669     18.82801    7396.2168    -9.23546   0.5039  6140.11414  0.00374  57345.98454  52.04834    0.0663  21.95174  57377.68195 
    13.99258  1.61455    8.1011       4.88248         2486.46372  0.00476  0.01327     0.04026  4.79555     18.15699   6185.09562    -8.67042  1.49395  6566.54258   0.0008  57346.54958  52.15905   0.26682  21.94083  57377.68195 
    14.17587  1.51963   6.99831       3.00788         2627.03537  0.28461  0.02174     0.01962  2.88701     17.77823   5451.98876    -9.78441  0.36776  5994.63632  0.00033  57345.43559  52.01898  13.86993   21.9655  57377.68195 
    14.38017  1.75717   9.10513        2.2308         2669.80909   0.0592  0.01705     0.01106  5.13694     17.31063   6204.65716   -10.99818  0.58413  6009.19652  0.00011  57344.22182  52.08964   3.37818   21.9563  57377.68195 
    14.23833  1.42714   9.30125       1.65762         2445.81631  0.16745  0.01258     0.04846  7.23252     16.78086   4348.28757   -10.75187  1.01734  5437.18223    3e-05  57344.46813  52.03887  10.38433  21.96349  57377.68195 
    14.49883  1.42094    7.0611       2.18014         2642.42879   0.0011  0.02275     0.15926  2.71128     19.04017   6788.35244   -11.15037  0.25852  5736.25249  0.00609  57344.06963  51.97254    0.0526  21.92361  57377.68195 
    14.71799  1.36024    7.3202       1.38371         2560.50857  0.00311  0.01135     0.14565  9.74978     16.51103    7930.6037   -12.59394  0.22273   5695.6826    2e-05  57342.62606  52.10845    0.2062  21.96707  57377.68195 
    14.25407  1.93347  10.62102        2.4346         2091.83341  0.24766  0.02597     0.27776  3.60106      16.9233   4629.56461   -10.98782  1.55072  6356.77719    5e-05  57344.23218  52.09751  12.86061  21.94781  57377.68195 
     14.1239  1.48146   7.22103       0.64408         2276.48132  0.00159  0.01069     0.03828  8.47028     19.81636   4571.63264   -11.02382  1.22935   6210.2305   0.0364  57344.19618  52.17005   0.10241  21.95497  57377.68195 
    14.15455  1.77828   8.79156        2.9471         2438.73378  0.00202  0.01514     0.34214  5.28504     17.50177   5919.35865   -11.02844    1.402  5621.10122  0.00018  57344.19156  52.03477   0.11625  21.97669  57377.68195 
    14.13223  1.83514   9.97584       3.28774         2097.70908  0.40861  0.03266     0.01609  2.66437     18.97158   6168.08989    -9.91482  1.56026  6587.78506   0.0052  57345.30518  52.09046  19.43867  21.94263  57377.68195 
    14.13844  1.97462   9.03699       3.95195         2270.86833  0.00239   0.0237     0.38409  2.96962     18.28673   7865.08144   -10.31964  1.33342   5934.6975  0.00108  57344.90036  52.01387   0.11728  21.95267  57377.68195 
    14.06396  1.42624   8.02248       2.20079         2568.82495  0.11883  0.01858     0.04108  4.63936     17.03305   9628.99573   -11.29439  1.15643  5310.08484    6e-05  57343.92561  51.97085   6.60589  21.98849  57377.68195 
    14.30941  2.03457   9.26733       0.02815         2225.29054  0.00163  0.03059     0.22279  1.98496     16.27039   3239.38057   -10.40429  1.50295   6547.2478    1e-05  57344.81571  52.04438   0.07075  21.94511  57377.68195 
    14.19062  1.97034   9.19911       3.23832         2172.13733  0.00734  0.03336      0.0354  2.36202     18.77092   5971.47666   -11.96205  1.39174  5932.31873  0.00328  57343.25795  51.98323   0.33617  21.94495  57380.32065 
    14.31022  1.93063  11.80076       0.70785         2335.71198  0.44023  0.02401      0.0754  3.26404      17.2392   3452.57668   -10.38491  1.34225   6674.2694   0.0001  57344.83509   52.1278  22.23499  21.93707  57377.68195 
    14.40922  1.27744   9.24412       1.48756         2333.61787  0.23415  0.01062     0.49834  7.79301     19.39125    7138.4645    -10.0625  0.38887  6414.26782  0.01368   57345.1575  52.18991  14.77355  21.94917  57380.32065 
    14.36908  1.84932   8.73632       2.12349         2278.18908  0.04018  0.06578     0.24542  0.96733     18.04424   9991.80927    -9.82599  0.62064   6144.7217  0.00062  57345.39401  51.87009   1.32269  21.96161  57377.68195 
    14.19804  1.54975  10.83429       3.51872         2349.69807  0.39006  0.02838     0.18731  3.72826     16.48352   3693.64309   -10.47568  1.38457  5956.58786    2e-05  57344.74432  52.04521  20.45112  21.95739  57377.68195 
