# Wavelength Flux
# STATUS = PUBLIC
# OBJECT = 2020aup
# TELESCOPE = P200
# INSTRUMENT =
# DATE-OBS = 2020.0225
# MJD =
# EXPTIME =
# SLIT =
# DISPERSER =
# SOURCE = 2023ApJ...943...41C
# FILTER =
# FLUX_STANDARD =
# EXTINCTION_CORRECTED = False
# PHOTOMETRY_CALIBRATED =
# FLUX_UNITS = erg/s/cm^2/Angstroms
# QUALITY =
# MIN_WAVE =
# MAX_WAVE =
# COMMENT =
3300.0 -9.7857e-17
3301.535 3.0128e-17
3303.071 2.7843e-17
3304.606 -4.1852e-17
3306.141 -7.1499e-17
3307.677 1.2977e-16
3309.212 1.7902e-16
3310.747 7.9882e-17
3312.282 8.2388e-17
3313.818 1.0076e-16
3315.353 1.2095e-18
3316.888 1.9818e-18
3318.424 1.9643e-17
3319.959 1.4962e-17
3321.494 1.8208e-17
3323.03 1.4601e-17
3324.565 -3.4572e-17
3326.1 -5.1817e-17
3327.636 4.8274e-18
3329.171 -3.7679e-17
3330.706 7.4674e-17
3332.242 1.3352e-16
3333.777 8.1413e-17
3335.312 5.0323e-17
3336.848 1.0039e-16
3338.383 9.0616e-17
3339.918 1.0713e-16
3341.454 6.7707e-17
3342.989 -1.1729e-17
3344.524 -5.1673e-17
3346.06 2.6187e-18
3347.595 1.1159e-17
3349.13 2.8625e-17
3350.666 -1.1681e-17
3352.201 5.684e-17
3353.736 7.94e-17
3355.271 9.4592e-17
3356.807 2.4655e-17
3358.342 3.8067e-17
3359.877 5.2889e-17
3361.413 5.7645e-17
3362.948 4.2173e-17
3364.483 8.1322e-17
3366.019 6.8682e-17
3367.554 7.8671e-17
3369.089 6.1186e-17
3370.625 -2.105e-17
3372.16 1.6955e-17
3373.695 1.1611e-17
3375.23 7.7161e-17
3376.766 2.0056e-17
3378.301 2.5969e-17
3379.836 1.0588e-18
3381.372 5.4597e-17
3382.907 2.7833e-17
3384.442 1.6977e-17
3385.978 7.3359e-17
3387.513 5.3602e-17
3389.048 2.957e-18
3390.584 1.4648e-18
3392.119 8.1348e-18
3393.654 5.5081e-18
3395.19 5.0475e-17
3396.725 7.9945e-18
3398.26 1.3286e-17
3399.796 5.9895e-17
3401.331 6.7916e-17
3402.866 2.8045e-17
3404.402 9.1802e-20
3405.937 -3.716e-19
3407.472 3.0514e-17
3409.008 6.3665e-17
3410.543 2.1865e-17
3412.078 1.4953e-17
3413.614 -6.7561e-18
3415.149 5.3074e-17
3416.684 2.6081e-17
3418.219 7.4972e-17
3419.755 6.122e-17
3421.29 9.1922e-17
3422.825 -1.6455e-17
3424.361 6.9863e-18
3425.896 1.7619e-17
3427.431 5.7106e-17
3428.967 2.512e-17
3430.502 6.8907e-17
3432.037 1.3319e-17
3433.573 -2.7591e-17
3435.108 3.2129e-17
3436.643 6.7259e-17
3438.178 5.1516e-17
3439.714 4.2136e-19
3441.249 5.5464e-17
3442.784 2.7891e-18
3444.32 5.9511e-17
3445.855 2.0637e-17
3447.39 -8.1058e-18
3448.926 3.8545e-17
3450.461 1.9658e-17
3451.996 9.5503e-19
3453.532 -3.3307e-17
3455.067 9.3217e-18
3456.602 4.4105e-18
3458.138 1.2875e-17
3459.673 5.5729e-17
3461.208 2.5378e-17
3462.744 3.2361e-17
3464.279 2.5089e-17
3465.814 4.4689e-17
3467.35 5.1489e-17
3468.885 5.9887e-17
3470.42 4.326e-17
3471.956 3.7584e-17
3473.491 -1.5055e-18
3475.026 2.8708e-17
3476.562 3.1203e-17
3478.097 6.9107e-17
3479.632 3.5044e-17
3481.167 6.6736e-17
3482.703 3.4837e-17
3484.238 4.722e-17
3485.773 5.1737e-17
3487.309 2.1733e-17
3488.844 4.3358e-17
3490.379 4.0798e-17
3491.915 5.6451e-18
3493.45 4.2305e-17
3494.985 9.0359e-17
3496.521 4.8842e-17
3498.056 5.1209e-17
3499.591 1.0982e-16
3501.126 5.7758e-17
3502.662 5.0742e-17
3504.197 6.6548e-17
3505.732 2.1111e-17
3507.268 4.1259e-17
3508.803 6.7739e-17
3510.338 4.2053e-17
3511.874 8.0557e-17
