       MJD   Upper    Mean   Lower  Cenwave  Zeropoint  Filter 
 58667.731  25.207  24.487  23.975  3520.88     3631.0       U 
 58667.731  25.325  24.586  24.087  4345.28     3631.0       B 
 58667.731  25.419  24.678  24.181  4793.46     3631.0       g 
 58667.731  25.458  24.717   24.22  4746.48     3631.0   g-P48 
 58667.731  25.475  24.833   24.29  2681.67     3631.0    UVW1 
 58667.731  25.579  24.839  24.339  5182.42     3631.0    cyan 
 58667.731  25.626  24.968  24.398  2245.03     3631.0    UVM2 
 58667.731  25.644  24.905  24.403  5411.45     3631.0       V 
 58667.731   25.76  25.022  24.517  5850.88     3631.0       G 
 58667.731   25.84  25.158  24.591  2083.95     3631.0    UVW2 
 58667.731  25.844  25.106  24.601  6120.65     3631.0    r-LT 
 58667.731  25.845  25.107  24.602  6141.12     3631.0       r 
 58667.731  25.887  25.149  24.643  6366.38     3631.0   r-P48 
 58667.731  25.956  25.219  24.712  6629.82     3631.0  orange 
 58667.731  26.153  25.416  24.906  7457.89     3631.0   i-LCO 
 58667.731  26.199  25.462  24.953  7589.41     3631.0    i-LT 
 58667.731  26.245  25.508  24.998  7829.03     3631.0   i-P48 
 58667.731  26.492  25.754  25.243  8970.57     3631.0       z 
 58668.533  23.255  22.971  22.702  3520.88     3631.0       U 
 58668.533  23.343  23.048  22.812  4345.28     3631.0       B 
 58668.533  23.437  23.143  22.898  4793.46     3631.0       g 
 58668.533  23.476  23.183  22.936  4746.48     3631.0   g-P48 
 58668.533  23.549  23.292  23.015  2681.67     3631.0    UVW1 
 58668.533  23.596  23.303  23.055  5182.42     3631.0    cyan 
 58668.533   23.66  23.367  23.118  5411.45     3631.0       V 
 58668.533  23.696  23.413  23.147  2245.03     3631.0    UVM2 
 58668.533  23.775   23.48  23.233  5850.88     3631.0       G 
 58668.533  23.859  23.563  23.314  6120.65     3631.0    r-LT 
 58668.533   23.86  23.563  23.315  6141.12     3631.0       r 
 58668.533  23.901  23.604  23.356  6366.38     3631.0   r-P48 
 58668.533  23.907   23.63  23.347  2083.95     3631.0    UVW2 
 58668.533   23.97  23.672  23.424  6629.82     3631.0  orange 
 58668.533  24.166  23.865  23.618  7457.89     3631.0   i-LCO 
 58668.533  24.212  23.911  23.664  7589.41     3631.0    i-LT 
 58668.533  24.258  23.956  23.709  7829.03     3631.0   i-P48 
 58668.533  24.504  24.199  23.954  8970.57     3631.0       z 
  58670.49  21.388  21.271  21.159  3520.88     3631.0       U 
  58670.49  21.464  21.353  21.261  4345.28     3631.0       B 
  58670.49  21.551  21.446  21.347  4793.46     3631.0       g 
  58670.49  21.589  21.484  21.384  4746.48     3631.0   g-P48 
  58670.49  21.706  21.603  21.501  5182.42     3631.0    cyan 
  58670.49  21.714  21.618  21.485  2681.67     3631.0    UVW1 
  58670.49  21.767  21.665  21.564  5411.45     3631.0       V 
  58670.49  21.881  21.779  21.679  5850.88     3631.0       G 
  58670.49  21.882  21.749  21.613  2245.03     3631.0    UVM2 
  58670.49  21.963   21.86  21.759  6120.65     3631.0    r-LT 
  58670.49  21.964   21.86  21.759  6141.12     3631.0       r 
  58670.49  22.005    21.9    21.8  6366.38     3631.0   r-P48 
  58670.49  22.073  21.968  21.867  6629.82     3631.0  orange 
  58670.49  22.098  21.948  21.788  2083.95     3631.0    UVW2 
  58670.49  22.264  22.159  22.057  7457.89     3631.0   i-LCO 
  58670.49   22.31  22.205  22.103  7589.41     3631.0    i-LT 
  58670.49  22.355   22.25  22.148  7829.03     3631.0   i-P48 
  58670.49  22.598  22.493   22.39  8970.57     3631.0       z 
 58670.522  21.368  21.253  21.142  3520.88     3631.0       U 
 58670.522  21.445  21.335  21.243  4345.28     3631.0       B 
 58670.522  21.531  21.427  21.329  4793.46     3631.0       g 
 58670.522   21.57  21.465  21.366  4746.48     3631.0   g-P48 
 58670.522  21.686  21.584  21.484  5182.42     3631.0    cyan 
 58670.522  21.696  21.599  21.468  2681.67     3631.0    UVW1 
 58670.522  21.747  21.646  21.546  5411.45     3631.0       V 
 58670.522  21.862  21.731  21.594  2245.03     3631.0    UVM2 
 58670.522  21.862   21.76  21.661  5850.88     3631.0       G 
 58670.522  21.943  21.841  21.741  6120.65     3631.0    r-LT 
 58670.522  21.943  21.842  21.742  6141.12     3631.0       r 
 58670.522  21.985  21.882  21.782  6366.38     3631.0   r-P48 
 58670.522  22.053   21.95  21.849  6629.82     3631.0  orange 
 58670.522  22.079  21.929   21.77  2083.95     3631.0    UVW2 
 58670.522  22.245  22.141  22.039  7457.89     3631.0   i-LCO 
 58670.522  22.291  22.187  22.085  7589.41     3631.0    i-LT 
 58670.522  22.335  22.231   22.13  7829.03     3631.0   i-P48 
 58670.522  22.578  22.474  22.372  8970.57     3631.0       z 
  58672.43  20.479  20.409  20.307  3520.88     3631.0       U 
  58672.43  20.538  20.476  20.423  4345.28     3631.0       B 
  58672.43  20.628  20.565  20.507  4793.46     3631.0       g 
  58672.43  20.665  20.602  20.544  4746.48     3631.0   g-P48 
  58672.43  20.781  20.719   20.66  5182.42     3631.0    cyan 
  58672.43  20.826  20.754  20.663  2681.67     3631.0    UVW1 
  58672.43  20.842  20.782  20.721  5411.45     3631.0       V 
  58672.43  20.957  20.896  20.836  5850.88     3631.0       G 
  58672.43  20.989  20.895  20.788  2245.03     3631.0    UVM2 
  58672.43  21.033  20.975  20.914  6120.65     3631.0    r-LT 
  58672.43  21.034  20.975  20.914  6141.12     3631.0       r 
  58672.43  21.074  21.016  20.954  6366.38     3631.0   r-P48 
  58672.43  21.141  21.084  21.022  6629.82     3631.0  orange 
  58672.43  21.216  21.102  20.988  2083.95     3631.0    UVW2 
  58672.43  21.332  21.275  21.212  7457.89     3631.0   i-LCO 
  58672.43  21.378  21.321  21.258  7589.41     3631.0    i-LT 
  58672.43  21.422  21.365  21.302  7829.03     3631.0   i-P48 
  58672.43  21.664  21.607  21.544  8970.57     3631.0       z 
  58672.47  20.464  20.395  20.293  3520.88     3631.0       U 
  58672.47  20.523  20.461   20.41  4345.28     3631.0       B 
  58672.47  20.613   20.55  20.493  4793.46     3631.0       g 
  58672.47   20.65  20.588  20.531  4746.48     3631.0   g-P48 
  58672.47  20.766  20.705  20.646  5182.42     3631.0    cyan 
  58672.47  20.811   20.74  20.649  2681.67     3631.0    UVW1 
  58672.47  20.827  20.767  20.708  5411.45     3631.0       V 
  58672.47  20.942  20.882  20.822  5850.88     3631.0       G 
  58672.47  20.975  20.881  20.775  2245.03     3631.0    UVM2 
  58672.47  21.018   20.96    20.9  6120.65     3631.0    r-LT 
  58672.47  21.019  20.961    20.9  6141.12     3631.0       r 
  58672.47  21.059  21.001   20.94  6366.38     3631.0   r-P48 
  58672.47  21.126  21.069  21.008  6629.82     3631.0  orange 
  58672.47  21.203  21.088  20.974  2083.95     3631.0    UVW2 
  58672.47  21.317   21.26  21.198  7457.89     3631.0   i-LCO 
  58672.47  21.363  21.306  21.244  7589.41     3631.0    i-LT 
  58672.47  21.407  21.351  21.288  7829.03     3631.0   i-P48 
  58672.47  21.649  21.593   21.53  8970.57     3631.0       z 
 58673.314  20.185  20.126  20.022  3520.88     3631.0       U 
 58673.314  20.234  20.186  20.142  4345.28     3631.0       B 
 58673.314  20.322  20.273  20.227  4793.46     3631.0       g 
 58673.314  20.357  20.309  20.265  4746.48     3631.0   g-P48 
 58673.314  20.473  20.424  20.379  5182.42     3631.0    cyan 
 58673.314  20.535  20.485  20.439  5411.45     3631.0       V 
 58673.314  20.537  20.472  20.389  2681.67     3631.0    UVW1 
 58673.314  20.651    20.6  20.554  5850.88     3631.0       G 
 58673.314    20.7   20.61  20.519  2245.03     3631.0    UVM2 
 58673.314  20.727  20.678  20.631  6120.65     3631.0    r-LT 
 58673.314  20.728  20.678  20.632  6141.12     3631.0       r 
 58673.314  20.768  20.718  20.672  6366.38     3631.0   r-P48 
 58673.314  20.835  20.786  20.739  6629.82     3631.0  orange 
 58673.314  20.935  20.822  20.718  2083.95     3631.0    UVW2 
 58673.314  21.024  20.977  20.928  7457.89     3631.0   i-LCO 
 58673.314   21.07  21.023  20.973  7589.41     3631.0    i-LT 
 58673.314  21.114  21.068  21.018  7829.03     3631.0   i-P48 
 58673.314  21.356   21.31  21.258  8970.57     3631.0       z 
  58675.45  19.646  19.577  19.496  3520.88     3631.0       U 
  58675.45  19.675  19.641  19.613  4345.28     3631.0       B 
  58675.45  19.756  19.727  19.697  4793.46     3631.0       g 
  58675.45  19.793  19.764  19.734  4746.48     3631.0   g-P48 
  58675.45  19.906  19.876  19.845  5182.42     3631.0    cyan 
  58675.45  19.963  19.935  19.902  5411.45     3631.0       V 
  58675.45  20.008  19.945  19.877  2681.67     3631.0    UVW1 
  58675.45  20.079   20.05  20.019  5850.88     3631.0       G 
  58675.45  20.155  20.124  20.093  6120.65     3631.0    r-LT 
  58675.45  20.155  20.125  20.093  6141.12     3631.0       r 
  58675.45  20.183  20.098   20.01  2245.03     3631.0    UVM2 
  58675.45  20.195  20.164  20.132  6366.38     3631.0   r-P48 
  58675.45  20.261  20.231  20.199  6629.82     3631.0  orange 
  58675.45   20.42   20.32  20.222  2083.95     3631.0    UVW2 
  58675.45   20.45  20.418  20.385  7457.89     3631.0   i-LCO 
  58675.45  20.495  20.464  20.431  7589.41     3631.0    i-LT 
  58675.45   20.54  20.508  20.475  7829.03     3631.0   i-P48 
  58675.45   20.78  20.748  20.713  8970.57     3631.0       z 
 58676.105  19.512  19.441  19.364  3520.88     3631.0       U 
 58676.105  19.536  19.506  19.482  4345.28     3631.0       B 
 58676.105  19.617  19.591  19.563  4793.46     3631.0       g 
 58676.105  19.654  19.627    19.6  4746.48     3631.0   g-P48 
 58676.105  19.767  19.739  19.711  5182.42     3631.0    cyan 
 58676.105  19.824  19.798  19.769  5411.45     3631.0       V 
 58676.105   19.88  19.817  19.753  2681.67     3631.0    UVW1 
 58676.105   19.94  19.913  19.885  5850.88     3631.0       G 
 58676.105  20.013  19.987  19.957  6120.65     3631.0    r-LT 
 58676.105  20.014  19.987  19.958  6141.12     3631.0       r 
 58676.105  20.053  19.973  19.886  2245.03     3631.0    UVM2 
 58676.105  20.053  20.026  19.997  6366.38     3631.0   r-P48 
 58676.105  20.121  20.093  20.063  6629.82     3631.0  orange 
 58676.105  20.294  20.198  20.102  2083.95     3631.0    UVW2 
 58676.105  20.308   20.28  20.249  7457.89     3631.0   i-LCO 
 58676.105  20.354  20.326  20.295  7589.41     3631.0    i-LT 
 58676.105  20.398   20.37  20.339  7829.03     3631.0   i-P48 
 58676.105  20.636  20.608  20.577  8970.57     3631.0       z 
  58677.48  19.266  19.198  19.121  3520.88     3631.0       U 
  58677.48  19.285  19.258  19.236  4345.28     3631.0       B 
  58677.48  19.367  19.343  19.321  4793.46     3631.0       g 
  58677.48  19.404  19.375  19.356  4746.48     3631.0   g-P48 
  58677.48  19.514  19.487  19.466  5182.42     3631.0    cyan 
  58677.48   19.57  19.545  19.523  5411.45     3631.0       V 
  58677.48  19.647  19.584  19.524  2681.67     3631.0    UVW1 
  58677.48  19.687  19.662  19.636  5850.88     3631.0       G 
  58677.48  19.757  19.733   19.71  6120.65     3631.0    r-LT 
  58677.48  19.758  19.734   19.71  6141.12     3631.0       r 
  58677.48  19.796  19.773  19.749  6366.38     3631.0   r-P48 
  58677.48  19.823  19.747  19.664  2245.03     3631.0    UVM2 
  58677.48  19.862  19.839  19.815  6629.82     3631.0  orange 
  58677.48  20.048  20.024    20.0  7457.89     3631.0   i-LCO 
  58677.48  20.066  19.975   19.88  2083.95     3631.0    UVW2 
  58677.48  20.094  20.069  20.045  7589.41     3631.0    i-LT 
  58677.48  20.137  20.113  20.089  7829.03     3631.0   i-P48 
  58677.48  20.375   20.35  20.326  8970.57     3631.0       z 
  58677.49  19.265  19.197   19.12  3520.88     3631.0       U 
  58677.49  19.283  19.256  19.235  4345.28     3631.0       B 
  58677.49  19.365  19.341  19.319  4793.46     3631.0       g 
  58677.49  19.402  19.374  19.355  4746.48     3631.0   g-P48 
  58677.49  19.513  19.485  19.464  5182.42     3631.0    cyan 
  58677.49  19.569  19.543  19.521  5411.45     3631.0       V 
  58677.49  19.645  19.583  19.523  2681.67     3631.0    UVW1 
  58677.49  19.685   19.66  19.635  5850.88     3631.0       G 
  58677.49  19.756  19.732  19.708  6120.65     3631.0    r-LT 
  58677.49  19.756  19.732  19.709  6141.12     3631.0       r 
  58677.49  19.794  19.771  19.748  6366.38     3631.0   r-P48 
  58677.49  19.821  19.746  19.662  2245.03     3631.0    UVM2 
  58677.49  19.861  19.837  19.814  6629.82     3631.0  orange 
  58677.49  20.047  20.022  19.998  7457.89     3631.0   i-LCO 
  58677.49  20.065  19.974  19.878  2083.95     3631.0    UVW2 
  58677.49  20.092  20.067  20.044  7589.41     3631.0    i-LT 
  58677.49  20.136  20.111  20.087  7829.03     3631.0   i-P48 
  58677.49  20.374  20.348  20.324  8970.57     3631.0       z 
  58678.45  19.116  19.055  18.977  3520.88     3631.0       U 
  58678.45  19.134  19.106  19.086  4345.28     3631.0       B 
  58678.45  19.214  19.188  19.169  4793.46     3631.0       g 
  58678.45  19.249  19.224  19.206  4746.48     3631.0   g-P48 
  58678.45  19.359  19.333  19.315  5182.42     3631.0    cyan 
  58678.45  19.415  19.391  19.372  5411.45     3631.0       V 
  58678.45  19.505  19.444  19.387  2681.67     3631.0    UVW1 
  58678.45  19.531  19.508  19.487  5850.88     3631.0       G 
  58678.45    19.6  19.578  19.558  6120.65     3631.0    r-LT 
  58678.45  19.601  19.579  19.558  6141.12     3631.0       r 
  58678.45  19.639  19.618  19.597  6366.38     3631.0   r-P48 
  58678.45  19.687  19.612  19.532  2245.03     3631.0    UVM2 
  58678.45  19.704  19.684  19.662  6629.82     3631.0  orange 
  58678.45  19.889  19.868  19.845  7457.89     3631.0   i-LCO 
  58678.45  19.932  19.843  19.748  2083.95     3631.0    UVW2 
  58678.45  19.934  19.913   19.89  7589.41     3631.0    i-LT 
  58678.45  19.978  19.956  19.934  7829.03     3631.0   i-P48 
  58678.45  20.214  20.192  20.171  8970.57     3631.0       z 
  58678.46  19.115  19.053  18.975  3520.88     3631.0       U 
  58678.46  19.132  19.104  19.084  4345.28     3631.0       B 
  58678.46  19.212  19.187  19.168  4793.46     3631.0       g 
  58678.46  19.248  19.222  19.204  4746.48     3631.0   g-P48 
  58678.46  19.358  19.332  19.314  5182.42     3631.0    cyan 
  58678.46  19.414   19.39  19.371  5411.45     3631.0       V 
  58678.46  19.504  19.443  19.386  2681.67     3631.0    UVW1 
  58678.46  19.529  19.507  19.485  5850.88     3631.0       G 
  58678.46  19.599  19.577  19.556  6120.65     3631.0    r-LT 
  58678.46  19.599  19.577  19.557  6141.12     3631.0       r 
  58678.46  19.637  19.616  19.595  6366.38     3631.0   r-P48 
  58678.46  19.685  19.611  19.531  2245.03     3631.0    UVM2 
  58678.46  19.702  19.682  19.661  6629.82     3631.0  orange 
  58678.46  19.888  19.866  19.844  7457.89     3631.0   i-LCO 
  58678.46  19.931  19.842  19.747  2083.95     3631.0    UVW2 
  58678.46  19.933  19.911  19.889  7589.41     3631.0    i-LT 
  58678.46  19.976  19.955  19.933  7829.03     3631.0   i-P48 
  58678.46  20.212   20.19   20.17  8970.57     3631.0       z 
  58678.47  19.113  19.052  18.974  3520.88     3631.0       U 
  58678.47  19.131  19.103  19.083  4345.28     3631.0       B 
  58678.47  19.211  19.186  19.166  4793.46     3631.0       g 
  58678.47  19.246  19.221  19.203  4746.48     3631.0   g-P48 
  58678.47  19.356  19.331  19.313  5182.42     3631.0    cyan 
  58678.47  19.412  19.388  19.369  5411.45     3631.0       V 
  58678.47  19.502  19.441  19.385  2681.67     3631.0    UVW1 
  58678.47  19.528  19.505  19.484  5850.88     3631.0       G 
