          MJD      Mag      Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
 58638.533545  18.9172  19.1168    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58644.615178  19.4587  19.6584    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58648.522072  19.5469  19.7466    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58654.528189  19.5379  19.7376    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58656.594605   19.775  19.9747    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
     58657.43    21.02      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58660.44    21.04      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     58663.44    21.05      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58663.46    21.24      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
 58664.525821  20.5653  20.8382    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
  58668.53315  20.1869  20.4598    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
     58670.49    20.62      nan    0.22        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58672.43    20.33      nan    0.25        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58672.47    20.51      nan    0.25        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58675.45     19.8      nan    0.15        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58675.45     19.8      nan    0.15        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
 58675.551829  19.3167  19.5164    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
     58677.48    19.37      nan    0.06        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58677.49    19.69      nan     0.1        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58678.45    19.33      nan    0.11        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58678.45    19.33      nan    0.11        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58678.46     19.3      nan    0.05        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58678.47    19.57      nan    0.06        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58678.47    19.62      nan    0.12        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58678.47    19.62      nan    0.12        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58679.48    19.43      nan    0.08        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58680.43     19.4      nan     0.1        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58680.48    19.15      nan    0.14        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
 58680.544115  19.4143   19.614  0.2766      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
     58681.41    19.28      nan     0.1        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58681.41    19.33      nan    0.11        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58681.45    19.31      nan    0.16        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58681.45    19.31      nan    0.16        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58681.45    19.37      nan    0.11        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58681.47    19.42      nan    0.15        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58681.47    19.23      nan     0.2        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
 58682.121319  19.1054    19.34  0.0361       Gaia        Gaia       G  False      AB   False                 Gaia 
  58682.19534  19.1254    19.36  0.0364       Gaia        Gaia       G  False      AB   False                 Gaia 
     58682.41    19.03      nan    0.07        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58682.41    19.21      nan    0.09        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58682.43    19.18      nan    0.08        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58682.47    18.87      nan    0.08        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58683.41    19.04      nan    0.06        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58683.41    19.01      nan    0.07        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58683.43    19.18      nan    0.09        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58683.47    18.77      nan    0.08        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58684.42    18.79      nan    0.18        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58684.42    18.79      nan    0.18        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58684.42     18.9      nan    0.09        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
 58684.529876   19.118  19.3177  0.1869      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
     58685.42    18.93      nan    0.05        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58685.43    19.02      nan    0.06        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58685.43    18.87      nan    0.05        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58685.46    18.74      nan    0.08        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58686.41    18.83      nan    0.05        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58686.41    18.85      nan    0.06        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58686.43    18.98      nan    0.06        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58686.45    19.06      nan    0.08        P48         ZTF       i  False      AB   False  2023ApJ...943...41C 
     58686.47     18.7      nan    0.08        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
      58688.4    18.78      nan    0.09        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58688.41    18.82      nan    0.05        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58688.45    18.44      nan    0.04        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58688.45    18.56      nan    0.09        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
  58688.53922  18.9814  19.1811  0.1461      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
     58690.41    18.53      nan    0.03        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58690.45    18.32      nan    0.03        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
 58690.527145  18.8031  19.0028  0.1272      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
      58691.4    18.65      nan    0.09        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
      58691.4    18.65      nan    0.09        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
      58691.4    18.52      nan    0.04        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58691.45    18.34      nan    0.07        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58691.45    18.34      nan    0.07        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58691.45    18.28      nan    0.03        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
 58692.432033  18.4382  18.7111  0.0293      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
     58693.38    18.44      nan    0.03        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58693.41    18.23      nan    0.02        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58694.31    18.34      nan    0.09        P60        SEDM       r  False      AB   False  2023ApJ...943...41C 
     58694.41    18.37      nan    0.02        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58694.41    18.45      nan    0.06        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58694.41    18.45      nan    0.06        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58694.45    18.18      nan    0.07        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58694.45    18.11      nan    0.02        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58694.45    18.18      nan    0.07        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
 58694.487466  18.5736  18.7733  0.1041      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
     58695.42    18.13      nan    0.02        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58695.47    18.38      nan    0.03        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58696.43    18.04      nan    0.02        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58696.47    18.31      nan    0.02        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58697.41    18.29      nan    0.06        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58697.41    18.29      nan    0.06        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58697.41    18.23      nan    0.02        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58697.45    18.47      nan    0.04        P48         ZTF       i  False      AB   False  2023ApJ...943...41C 
     58697.47    18.03      nan    0.08        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58697.47    18.03      nan    0.08        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58697.47    18.04      nan    0.02        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58698.42    18.16      nan    0.02        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58698.45    18.03      nan    0.02        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58699.38    18.11      nan    0.02        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58699.45     17.9      nan    0.02        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58700.45    18.18      nan    0.06        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58700.45    18.18      nan    0.06        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58700.45    18.21      nan    0.02        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58700.47     17.9      nan    0.02        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58700.47    17.93      nan    0.07        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58700.47    17.93      nan    0.07        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
 58700.576461  17.9813  18.2541  0.0246      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
     58701.39    18.02      nan    0.02        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58701.41    18.27      nan    0.04        P48         ZTF       i  False      AB   False  2023ApJ...943...41C 
     58701.44    17.93      nan    0.03        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58702.12    17.93      nan    0.04         LT         IOO       g  False      AB   False  2023ApJ...943...41C 
     58702.12    18.14      nan    0.06         LT         IOO       r  False      AB   False  2023ApJ...943...41C 
     58702.12    18.38      nan    0.06         LT         IOO       i  False      AB   False  2023ApJ...943...41C 
     58702.12     18.6      nan    0.08         LT         IOO       z  False      AB   False  2023ApJ...943...41C 
     58702.28    18.07      nan    0.09        P60        SEDM       r  False      AB   False  2023ApJ...943...41C 
 58702.592073  18.2857  18.4854  0.0744      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
     58703.43    18.06      nan    0.02        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58703.43    18.09      nan    0.05        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58703.47    17.87      nan    0.06        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58703.47    17.86      nan    0.02        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58704.43    17.83      nan    0.02        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58704.47    18.09      nan    0.02        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
      58705.4    17.77      nan    0.02        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58705.43    18.23      nan    0.03        P48         ZTF       i  False      AB   False  2023ApJ...943...41C 
     58705.46    18.05      nan    0.02        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58705.57    17.82      nan    0.09      Swift        UVOT       U  False      AB   False  2023ApJ...943...41C 
     58705.57    18.43      nan    0.09      Swift        UVOT    UVW1  False      AB   False  2023ApJ...943...41C 
     58705.58    19.57      nan    0.13      Swift        UVOT    UVW2  False      AB   False  2023ApJ...943...41C 
     58705.58    19.16      nan     0.1      Swift        UVOT    UVM2  False      AB   False  2023ApJ...943...41C 
     58705.58    17.74      nan    0.11      Swift        UVOT       B  False      AB   False  2023ApJ...943...41C 
     58705.58    17.92      nan    0.24      Swift        UVOT       V  False      AB   False  2023ApJ...943...41C 
     58706.41    18.02      nan    0.02        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58706.41    18.04      nan    0.06        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58706.45    17.78      nan    0.02        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58706.45    17.84      nan    0.06        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
 58707.328125  17.7555  18.0665  0.0735        LCO          --       g  False      AB   False             ThisWork 
 58707.332031  17.7622  18.0732  0.0727        LCO          --       g  False      AB   False             ThisWork 
 58707.335937   18.042  18.2643  0.1038        LCO          --       r  False      AB   False             ThisWork 
 58707.335937  18.0522  18.2744  0.1124        LCO          --       r  False      AB   False             ThisWork 
 58707.339843  18.2418  18.4086   0.091        LCO          --       i  False      AB   False             ThisWork 
  58707.34375   18.205  18.3718  0.0874        LCO          --       i  False      AB   False             ThisWork 
     58707.46    17.78      nan    0.02        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58707.47    18.01      nan    0.02        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58708.41    17.76      nan    0.03        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58708.41    17.78      nan    0.03        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58708.47    17.76      nan    0.02        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58708.49    17.98      nan    0.02        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
 58708.555171  17.9059  18.1787  0.0463      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
     58709.43    18.19      nan    0.04        P48         ZTF       i  False      AB   False  2023ApJ...943...41C 
     58709.48    17.78      nan    0.06        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58709.48    17.81      nan    0.03        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58709.65    18.71      nan    0.09      Swift        UVOT    UVW1  False      AB   False  2023ApJ...943...41C 
     58709.66    19.07      nan    0.09      Swift        UVOT    UVM2  False      AB   False  2023ApJ...943...41C 
     58709.66    17.97      nan    0.21      Swift        UVOT       V  False      AB   False  2023ApJ...943...41C 
     58709.66    19.65      nan    0.12      Swift        UVOT    UVW2  False      AB   False  2023ApJ...943...41C 
     58709.66    17.69      nan     0.1      Swift        UVOT       B  False      AB   False  2023ApJ...943...41C 
     58709.66    17.87      nan    0.08      Swift        UVOT       U  False      AB   False  2023ApJ...943...41C 
      58710.4    18.02      nan    0.03        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
      58710.4    18.03      nan    0.03        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58710.43    18.04      nan    0.03        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
 58710.528145  18.1433   18.343  0.1113      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
     58711.36     18.0      nan    0.03        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58711.36    18.04      nan    0.03        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58711.44    17.96      nan    0.03        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
  58711.49353  18.0354    18.27  0.0234       Gaia        Gaia       G  False      AB   False                 Gaia 
     58711.51    17.87      nan    0.04        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
 58711.669699  18.0154    18.25  0.0233       Gaia        Gaia       G  False      AB   False                 Gaia 
     58712.39    18.06      nan    0.04        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58712.39    18.07      nan    0.03        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58712.43    18.03      nan    0.03        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58712.43    18.11      nan    0.07        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58712.47    17.87      nan    0.07        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58712.47    17.88      nan    0.04        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58713.37    18.04      nan    0.03        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58713.39    18.06      nan    0.03        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58713.41    18.21      nan    0.04        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58713.43    18.29      nan    0.05        P48         ZTF       i  False      AB   False  2023ApJ...943...41C 
     58713.45    17.87      nan    0.04        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
      58714.4    18.08      nan    0.03        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
 58714.445673  18.2661  18.4658   0.118      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
     58714.47    17.89      nan    0.03        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58715.37    18.09      nan    0.03        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58715.37    18.21      nan    0.07        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58715.38    18.09      nan    0.03        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
