 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma      vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0   kenergy  mnickel           TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
  -21.26365  0.00114  3.28515     14.67115    1.875  1.54711    12.093  0.05364     0.04095   6190.19358   6391.84728  3.16157         4376.94726     18.40286   0.0014  55206.19935    2.7642  0.01382   85432.55126  46.57711  18.53828  55232.79161    50.48603        43.8805   17.03941  33.33219   33.0    0.32696  -20.68108  0.99938 
  -17.36609  0.01247  1.38582     14.74641  1.63853   1.1759  26.34573   0.0325     0.18734   8045.83263   5131.94172   2.9324         4294.85384     19.44724  0.01556  55210.09691  10.17371  0.32861    9394.16386  48.22703  18.54409  55230.49467    50.45697       43.83961   17.03941  35.00299   32.5    0.26272  -20.72188  0.99905 
  -17.96255  0.01592  1.54778     14.81383  1.75471  1.11389  17.94202  0.05598     0.01794    8019.7637   5416.26103  4.87115         4140.70791     19.33093   0.0119  55209.50045    6.8837   0.2856    9199.72659  48.16986  18.55824  55230.49467    50.56227       43.91333   15.70429  37.29768   35.5    0.30903  -20.63044  0.99901 
  -24.10122   0.0012  3.32345     14.81135  1.66591  0.53015   10.4026  0.05593     0.17463   5481.52429   5837.38157  2.89638         4592.40711     20.40325   0.1406  55203.36178   1.86454  0.01245   40733.32557  46.83737  18.56487  55232.79161    50.53281       43.89839   11.77822  37.29768   35.0    0.28606  -20.58567  0.99926 
  -28.27158   0.0025  1.22486     14.74707  1.90529  1.10063   14.7307  0.10157     0.01628   9300.49807   4909.42464  2.57322         3984.09191      17.3967  0.00014  55199.19142   7.60086  0.03682     8507.7895  48.44282  18.51808  55235.08856     50.5307       43.96153   15.07638  30.07345   34.5    0.29999  -19.75812  0.99993 
    -27.644  0.00113   1.8624     14.78357  2.07948  1.09921   8.43668  0.15609     0.02114   8657.92336   5635.33176  2.76854         4104.16131     16.52192    2e-05    55199.819   3.77247  0.00952   18145.86853  47.78788  18.56889  55232.79161    50.50623       43.90649   17.66732  33.37161   35.5    0.29147  -19.92119  0.99993 
  -18.62121  0.04825  1.02029     14.78853  1.73335  1.41171   7.46857  0.12287     0.01347   7802.58277   6229.73536  4.35127         4219.93599      17.5764  0.00021  55208.84179   2.71232  0.36034    4437.07091  48.84319    18.548  55230.49467    50.47257       43.84409   13.74125  37.29768   34.5    0.26738  -21.73682  0.99977 
  -24.49296  0.02751  3.70557     14.64857  1.88606  1.21024    6.0473  0.17283     0.09588   9274.86901   4913.46264  3.46962         3828.26647     16.05316    1e-05  55202.97004   3.10316  0.16637  121321.14664  46.32275  18.55505  55232.79161    50.54708       43.94435   11.18791  34.96539   33.5    0.31418  -20.46082  0.98997 
  -15.01451  0.00447  1.82988      14.8292  1.68666  0.94203  22.07846  0.02938      0.4588   6368.93107   6568.40944  3.80856         4357.05225     19.51876  0.01834  55212.44849   5.34231  0.09875   11515.56936  47.90974  18.56761  55232.79161    50.45676       43.84882   15.70429  34.37508   31.5    0.30137  -20.62601  0.99928 
  -16.39871  0.00828  2.92585     14.75629  1.67826  0.94935  13.14851  0.05713     0.42958   7065.76992   5865.52281  4.65308         4311.41358     19.90406  0.04454  55211.06429   3.91582  0.10882   40982.40383   46.9486  18.57125  55232.79161    50.66061       44.04625   13.74125  37.45579   33.5    0.30769  -20.76622   0.9958 
