 texplosion  fnickel     Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0  kenergy  mnickel            TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
   -7.01986  0.01177    9.7462     14.85305  1.93309  0.91406   9.27099  0.03004     0.05541  5812.17629   6459.86387  3.83491         3855.23665      18.6483  0.00247  58924.56039  1.86823  0.10909   335460.60759  45.05179   18.5485  58947.53709    50.18529       43.61827   17.31983   26.5781   28.0    0.49497  -20.04884   0.9557 
   -7.41035  0.01392   8.16926     14.75772  1.62159  0.88031  10.66253  0.02851     0.01437  6110.75694   6865.21521  3.33576         3851.78859     18.61376  0.00228  58924.16989  2.37508  0.14842   306677.59982  45.16774  18.53188  58948.45751    50.20142       43.66609   14.03811  24.96434   28.0    0.48118  -20.03349  0.94556 
   -5.84044  0.00931   9.08701     14.79253  1.62171  0.77758  14.99191   0.0151     0.24826  5582.75559   6775.17943   3.4707         3999.35406     16.34843    1e-05  58925.73981  2.78729  0.13959    323267.5944  45.05242  18.55341  58948.45751    50.29442       43.73021   13.26853  25.14919   27.0    0.53179  -20.06675  0.93707 
   -6.26445   0.0142   5.44711     14.54101   1.2434  1.34943  15.44033  0.01755     0.01997  5783.37782   6344.59029  2.23288         4127.51308     16.44804    2e-05   58925.3158  3.08068  0.21922   283615.94627  45.43839  18.55714  58948.45751    50.31088       43.77498   11.46232  25.01143   27.5    0.51894  -20.05301  0.94736 
   -8.73593  0.00492  10.21222     14.68189  1.85977  1.18816  11.60064  0.02208     0.22006  5726.51789   5914.50589  3.83805         3747.88771      18.4484  0.00156  58922.84432  2.26929  0.05703   779354.01984  44.62833  18.55757  58948.45751     50.2159       43.65332   17.31983  25.71327   29.5    0.50084  -19.99879  0.97243 
   -4.42461  0.05052   4.82251      14.9865  1.59714  0.58575   7.44977  0.03684     0.16676  5656.89622   6738.55674  2.55713         4028.64777     20.55972  0.20158  58927.15564  1.42209  0.37636    36703.94427  46.54093  18.54354  58948.45751    50.24338        43.6744   13.26853  25.14919   27.5    0.50343  -20.22221  0.95358 
   -3.25003  0.07998   4.96941     15.04542   1.9329  1.17055   7.69276  0.03844     0.02836  6732.90621    3475.5671  2.84437         3758.07329     18.07214  0.00066  58928.33022  2.08025  0.61524    35957.39623  46.60666   18.5785  58948.45751     50.2282       43.66788   13.18219  25.82026   28.0    0.54226  -20.07524  0.95285 
   -5.29964   0.0137   6.83257     14.86607  1.59777  0.79973  17.07872  0.01879      0.0732  6358.67337   6890.04504  3.20475         3804.19431     17.10771    7e-05  58926.28061  4.11923  0.23397   128336.56249  45.69484  18.54426  58948.45751    50.20868        43.6185   15.04874  25.64771   28.0    0.49884  -20.02921   0.9399 
    -5.7972  0.02839   7.61495     14.84532  1.89267  1.31501   7.51787  0.03752     0.01713  5488.28201   7269.01179  2.93426          4097.4819     17.55913   0.0002  58925.78305  1.35081  0.21345   207774.46908  45.46499  18.57168  58948.45751     50.2318       43.66698      16.47  25.73392   28.0    0.50788  -20.04262  0.94686 
   -7.35619  0.00954   8.80135     14.85174  1.89178   0.8474  10.01189  0.02692     0.10317  5907.46124   6447.17304  2.50728         3969.98449     16.34767    1e-05  58924.22406  2.08423  0.09552    269345.6474  45.22631  18.56243  58948.45751    50.23373       43.68415   16.00738  25.61181   27.5     0.5143   -20.0385    0.967 
