 texplosion  fnickel     Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma      vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0   kenergy  mnickel            TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
   -0.63956  0.40855   1.96246     14.94347  2.07661  1.52617    7.0141  0.01273     0.01336   4358.19069   7063.88834  4.54424         2582.96135     20.82642  0.37252  58428.84872   0.79471  2.86559     9634.35396  48.01678  18.81822  58441.48763    50.86917       44.40687    8.10396  18.19608   24.0    0.72979  -20.98073  0.98866 
   -0.15885  0.32197   0.89292     14.99417  1.99714  1.00356  10.74083  0.01156     0.23798   4752.00863   7497.55155  4.79068         2894.90438     21.07299  0.65722  58429.32943   1.44684  3.45817     1518.84645  49.48612  18.83974  58446.18863    50.56413       43.89624   10.68629  25.08274   23.0    0.69671  -21.47888  0.99931 
   -0.93734  0.25433   1.91511     15.02935  1.44512  0.47278   7.54495  0.01078     0.01308   4964.55248   7806.21486   4.8788         2185.48888     20.01004  0.05685  58428.55094   1.10929  1.91888     4299.32449  48.23096  18.73022  58446.18863    50.54092       43.98344    8.10396  21.35289   54.5    0.73669    -20.388  0.97968 
   -2.74165  0.21333   1.97119     15.16621  1.59293  1.18651  11.26173  0.01187     0.09909   8239.91071   5694.11289   2.7577         3311.51144     18.02009  0.00058  58426.74663   4.56118  2.40245     2673.28833  48.45454  18.70748  58441.29458    50.59668       44.13457   10.31143  15.04071   82.0     0.5199  -20.26955  0.99576 
   -6.37108  0.19156   6.48756     14.81138  1.79772  0.77411   8.09033  0.01518     0.10234   5275.94951   8360.71922  3.18555         2382.91062     18.36577  0.00129   58423.1172   1.34337  1.54981   167474.23584  45.67546   18.8112   58443.7416    50.69585       44.19934    7.26762   17.9811   65.5    0.40238  -20.00012  0.75582 
   -0.39782  0.27623   1.26046     15.03321  1.53295  1.14031    6.1898  0.03126     0.42881   6239.28492   7397.92751  3.75771         3426.31109     17.32285  0.00012  58429.09046   1.43739  1.70979     1940.79772  48.96533  18.74567  58441.48763    51.14483       44.78847    7.26762  15.87704   53.0    0.49648  -20.23668  0.99903 
   -2.78993  0.49621    9.2121     14.85518  1.56372  1.06476   3.81109  0.02294     0.10688   6891.26525   6554.31874  4.42999         3236.32796     19.52214  0.01849  58426.69835   1.07963  1.89108   240071.39103  45.15395  18.69306   58443.7416    50.80192       44.22947    8.04753   21.0406   48.0    0.73523   -20.5297  0.50595 
   -0.66969  0.20112   2.75686     15.02804  1.63929   1.3652   9.06418   0.0143     0.05316    7284.1613   8461.67452  2.55411         4109.51794     20.21437  0.09101  58428.81859    2.8689  1.82301    10167.78914  47.59545  18.52495  58441.29458    50.53331       43.99417   10.62371  19.46328   27.5    0.74487  -20.80176  0.98031 
   -3.49375  0.19643   5.17846     14.89306  1.51413  0.81756   7.87861  0.01172     0.03382   5547.78785   9725.17131  4.06247         2847.33613     16.46611    2e-05  58425.99453   1.44649  1.54762    61696.99904  46.23034  18.76037   58443.7416    50.58361        43.9931   10.62371   21.0406   38.5    0.65412  -20.22667  0.80127 
   -7.20247  0.24998    6.6081     14.45032  1.63646   1.5077   4.12027   0.0166      0.1218   6553.60003   7702.28358  2.26602         2328.92734     19.38827  0.01358  58422.28581   1.05563  1.02997   834135.51639  44.92136  18.84856   58443.7416    50.90252       44.45325    8.51965  18.93654   56.5    0.47934  -20.18157  0.79418 
