 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0  kenergy  mnickel          TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
   -1.44472  0.00298    0.773     14.67734  1.90639  1.03412  10.73566  0.04659     0.41021  4562.79561   7023.88852  1.53829         5587.47192     19.32172  0.01165  55650.13528  1.33327  0.03198   4674.25838  49.10299  17.76205  55680.62678    50.88868       44.31605   11.56194  33.40656   34.5    0.27714  -21.24562  0.99999 
    -1.8031  0.00585  0.81211     14.65908  2.01083  1.36665   8.49055  0.06318     0.12997  4965.58959   7002.01836  1.42087         5601.69288     17.42358  0.00015   55649.7769  1.24883  0.04967   5919.23008  48.98072  17.85065  55680.62678     50.8752       44.30075   11.56194   34.2466   33.0    0.22585  -21.58751  0.99998 
   -1.43555  0.00121    0.763     14.63251  1.85405  1.18715   9.82716  0.05483     0.15223   4711.8288    6876.8408  1.52116         5841.55993     17.10884    7e-05  55650.14445  1.30147  0.01192   5444.62769  49.03595  17.76359  55680.62678     50.8858       44.31623   11.56194  33.40656   33.5    0.27205  -21.27655  0.99999 
   -1.78711   0.0027  0.73162     14.65615  1.89456  1.12003  10.01465  0.05513     0.14564  4960.40488   6484.47462  1.42794         5475.46996     17.79049  0.00034  55649.79289  1.46993    0.027   4587.76975  49.15618  17.81828  55680.62678    50.89666       44.32566   13.33828  32.58401   33.5    0.30473  -21.72095  0.99999 
   -1.63769  0.00242  0.75549     14.64348  1.65948  0.84173  15.73926  0.03289     0.26957  4617.95716   6448.94726   1.4948         5783.39815     19.04343  0.00614  55649.94231  2.00222  0.03807   4542.23575  49.07509  17.75259  55680.62678    50.89305       44.32591   11.56194  33.40656   34.5    0.27253  -21.10723  0.99998 
   -1.90209   0.0011  0.75788     14.50591  1.61542  1.30778   7.30022  0.07313     0.40887  4925.26974   7183.57304  1.36911         5725.05768     17.17445    8e-05  55649.67791  1.05639  0.00801   8384.65893  48.79445  17.82476  55680.62678    50.91104       44.34628   13.33828  32.58401   34.0    0.28559  -21.25333  0.99999 
   -1.45176  0.00229  0.72752     14.63308  1.49328  0.72355  29.55825  0.01696     0.07174  4559.07548   6130.09883  1.50698         5579.35849     16.03367    1e-05  55650.12824  3.66488  0.06778   3976.30506  49.11982  17.80777  55680.62678    50.88248         44.299   13.33828   34.2466   33.0    0.26425  -21.18369  0.99995 
   -2.27489  0.00107  0.91393     14.66878   1.7141  0.78371  10.63073  0.04958     0.14459  4897.82673   6348.63585  1.39169         5419.35109     18.36678  0.00129  55649.30511  1.52124   0.0114   6111.12715  48.79493  17.79272  55680.62678    50.89821       44.32844   13.33828  33.40656   34.0    0.26936  -20.96672  0.99999 
   -1.41425  0.00242  0.73963     14.85432  2.10923  0.75707  25.34527  0.02066     0.16129  4547.40922   6726.54784  1.59031         5755.60387     17.59938  0.00022  55650.16575  3.12646  0.06129   2095.68365  49.53362   17.7903  55680.62678    50.90232       44.33419   11.56194  33.40656   33.5    0.24974  -21.32436  0.99998 
   -1.86009  0.00276   0.8081     14.66195  1.94156  1.09019   7.31928  0.06589     0.26676  4619.49577   7193.70368  1.39121         5844.64634     17.06136    6e-05  55649.71991  0.93172  0.02024   5584.72146  48.99506  17.78847  55680.62678    50.91485       44.35465   11.56194  32.32894   33.0    0.30199  -21.37394  0.99999 
   -1.56729  0.00508  0.74812     14.72882   2.0536  1.04764   8.63642   0.0612     0.10915   4836.7554   7261.11819  1.42785         5805.31692     16.37307    1e-05  55650.01271  1.20523  0.04385   3720.84639  49.26278  17.76585  55680.62678    50.89302       44.32454   11.56194  33.40656   33.0    0.27488  -21.13276  0.99999 
   -1.85876  0.00133  0.74884     14.66657  1.75563  0.87794  21.99935  0.02446     0.16622  5074.32314   7047.39389  1.37614         5688.61745      17.3558  0.00013  55649.72124  3.37904  0.02927   4245.03925  49.13662  17.79837  55680.62678    50.87717       44.30043   11.56194   34.2466   33.0    0.30816   -21.3734  0.99998 
   -1.14974  0.00387  0.98963     14.80561  2.11263  0.83267  13.83131  0.02862      0.0623  3635.06127   6472.19208  1.80763         5672.32231     18.70097  0.00279  55650.43026  1.09022  0.05359   4702.98092  48.93035  17.79827  55680.62678    50.87602       44.29828   11.56194   34.2466   35.0    0.24162  -21.14268  0.99995 
   -2.73808   0.0016  0.70104     14.70416  1.94685  0.93868    8.3089  0.07153     0.29622  5322.81608   6993.24654  1.15695         5757.78698     17.01976    6e-05  55648.84192  1.40428  0.01328    3469.8664  49.32638   17.8126  55680.62678    50.87221        44.2957   11.56194   34.2466   34.5     0.2719  -20.79833      1.0 
   -1.45913  0.00172  0.76013     14.60645  1.71423  1.00049   7.05988  0.07105     0.44417  4551.44186   6577.69329  1.53296         5571.78632     19.77354  0.03298  55650.12087  0.87241  0.01213    5633.3669  48.99037  17.76533  55680.62678    50.90377       44.34228   11.56194  32.58401   35.0    0.26637  -21.23801  0.99999 
    -1.7249  0.00195  0.84793     14.44267   1.5204  1.56019  12.33154  0.03604     0.07841   4200.1152   6586.19436  1.53126         5933.78261     16.70813    3e-05   55649.8551  1.29768  0.02401  13217.81894  48.47292  17.82512  55680.62678    50.92052       44.35091   11.56194  33.40656   33.5    0.25265   -21.1152  0.99997 
   -1.83959   0.0047  0.72889     14.70687  2.03737  1.09794   5.37045  0.10258     0.33446  4925.43044   6922.62957  1.33702         5781.98709     19.59086  0.02166  55649.74041  0.77719  0.02526   3876.70218  49.26413  17.76822  55680.62678    50.90338       44.33073   11.56194  33.40656   34.0    0.27189  -21.42022  0.99999 
   -2.10637  0.00106   0.7658     14.70829  1.95653  0.97676   6.55561  0.08203     0.10833   4804.1834   7066.42259  1.41397         5679.65954     16.19839    1e-05  55649.47363  0.90257  0.00696   4082.85191  49.18113  17.84923  55680.62678    50.89709       44.31098   13.85526   34.2466   34.0    0.25905  -21.03253      1.0 
