# Wavelength Flux
# STATUS = PUBLIC
# OBJECT = 2019aams
# TELESCOPE = P200
# INSTRUMENT =
# DATE-OBS = 2019.0906
# MJD =
# EXPTIME =
# SLIT =
# DISPERSER =
# SOURCE = 2023ApJ...943...41C
# FILTER =
# FLUX_STANDARD =
# EXTINCTION_CORRECTED = False
# PHOTOMETRY_CALIBRATED =
# FLUX_UNITS = erg/s/cm^2/Angstroms
# QUALITY =
# MIN_WAVE =
# MAX_WAVE =
# COMMENT =
3400.0 8.5994e-17
3401.532046 9.3872e-17
3403.064092 9.4716e-17
3404.596138 1.2244e-16
3406.128184 9.5266e-17
3407.66023 7.9413e-17
3409.192276 6.9206e-17
3410.724322 1.0526e-16
3412.256368 5.8822e-17
3413.788414 6.3725e-17
3415.32046 7.983e-17
3416.852506 6.8064e-17
3418.384552 1.2027e-16
3419.916598 1.2355e-16
3421.448644 8.7045e-17
3422.98069 9.3924e-17
3424.512736 8.2807e-17
3426.044782 9.3732e-17
3427.576828 7.309e-17
3429.108874 9.1526e-17
3430.64092 8.4023e-17
3432.172966 1.0808e-16
3433.705012 8.845e-17
3435.237058 1.1205e-16
3436.769104 1.2149e-16
3438.30115 1.1885e-16
3439.833196 8.771e-17
3441.365242 7.5247e-17
3442.897288 5.8596e-17
3444.429334 9.3076e-17
3445.96138 8.0022e-17
3447.493426 7.3982e-17
3449.025472 6.0756e-17
3450.557518 6.1358e-17
3452.089564 5.4228e-17
3453.62161 7.0858e-17
3455.153656 4.196e-17
3456.685702 4.4642e-17
3458.217748 9.4894e-17
3459.749794 8.0479e-17
3461.28184 8.3907e-17
3462.813886 7.7118e-17
3464.345932 7.3137e-17
3465.877978 8.1569e-17
3467.410024 6.1948e-17
3468.94207 8.6489e-17
3470.474116 1.0568e-16
3472.006162 9.7859e-17
3473.538208 9.707e-17
3475.070254 9.7578e-17
3476.6023 7.8871e-17
3478.134346 7.2701e-17
3479.666392 8.5459e-17
3481.198438 8.4238e-17
3482.730484 3.4759e-17
3484.26253 8.0349e-17
3485.794576 7.1241e-17
3487.326622 5.2883e-17
3488.858668 6.9526e-17
3490.390714 6.8594e-17
3491.92276 5.4089e-17
3493.454806 6.7522e-17
3494.986852 7.4025e-17
3496.518898 8.4751e-17
3498.050944 6.3139e-17
3499.58299 6.709e-17
3501.115036 6.9581e-17
3502.647082 6.1003e-17
3504.179128 5.1105e-17
3505.711174 6.2269e-17
3507.24322 6.2851e-17
3508.775266 8.0626e-17
3510.307312 7.1048e-17
3511.839358 7.3043e-17
3513.371404 8.3335e-17
3514.90345 9.1631e-17
3516.435496 5.6061e-17
3517.967542 4.3655e-17
3519.499588 6.1509e-17
3521.031634 4.7867e-17
3522.56368 7.4246e-17
3524.095726 6.1863e-17
3525.627772 4.9315e-17
3527.159818 5.6291e-17
3528.691864 5.3928e-17
3530.22391 6.6084e-17
3531.755956 7.2206e-17
3533.288002 4.0774e-17
3534.820048 4.4984e-17
3536.352094 3.9838e-17
3537.88414 6.6233e-17
3539.416186 5.1731e-17
3540.948232 4.6155e-17
3542.480278 4.1525e-17
3544.012324 5.0009e-17
3545.54437 5.4075e-17
3547.076416 6.2444e-17
3548.608462 3.529e-17
3550.140508 5.2146e-17
3551.672554 4.7176e-17
3553.2046 3.1126e-17
3554.736646 3.6336e-17
3556.268692 8.5259e-17
3557.800738 6.5561e-17
3559.332784 1.4015e-17
3560.86483 2.4617e-17
3562.396876 1.9288e-17
3563.928922 3.1706e-17
3565.460968 1.901e-17
3566.993014 2.544e-17
3568.52506 3.2689e-17
3570.057106 2.6853e-17
3571.589152 2.3189e-17
3573.121198 4.8214e-17
3574.653244 2.9377e-17
3576.18529 2.5912e-17
3577.717336 1.9311e-17
3579.249382 1.7678e-17
3580.781428 2.9471e-17
3582.313474 2.8672e-17
3583.84552 5.1254e-17
3585.377566 3.5938e-17
3586.909612 2.8987e-17
3588.441658 2.6216e-17
3589.973704 3.3895e-17
3591.50575 3.3541e-17
3593.037796 3.5313e-17
3594.569842 2.7393e-17
3596.101888 4.0719e-17
3597.633934 4.0393e-17
3599.16598 2.8996e-17
3600.698026 2.5988e-17
3602.230072 4.6034e-17
3603.762118 4.3011e-17
3605.294164 3.2254e-17
3606.82621 4.1121e-17
3608.358256 3.5614e-17
3609.890302 2.1766e-17
3611.422348 3.025e-17
3612.954394 5.6186e-17
3614.48644 4.0733e-17
3616.018486 2.5181e-17
3617.550532 1.7075e-17
3619.082578 4.1272e-17
3620.614624 3.665e-17
3622.14667 3.2468e-17
3623.678716 3.7479e-17
3625.210762 2.4595e-17
3626.742808 3.3521e-17
