# Wavelength Flux
# STATUS = PUBLIC
# OBJECT = 2020iyj
# TELESCOPE = P200
# INSTRUMENT =
# DATE-OBS = 2020.0529
# MJD =
# EXPTIME =
# SLIT =
# DISPERSER =
# SOURCE = 2023ApJ...943...41C
# FILTER =
# FLUX_STANDARD =
# EXTINCTION_CORRECTED = False
# PHOTOMETRY_CALIBRATED =
# FLUX_UNITS = erg/s/cm^2/Angstroms
# QUALITY =
# MIN_WAVE =
# MAX_WAVE =
# COMMENT =
3300.0 8.386561e-17
3301.0727072033 2.829182e-17
3302.1454144066 4.595005e-17
3303.2181216099 9.22625e-17
3304.2908288132 6.088874e-17
3305.3635360165 1.015098e-16
3306.4362432198 3.632981e-17
3307.5089504231 2.20437e-16
3308.5816576264 2.173731e-16
3309.6543648297 9.455099e-17
3310.727072033 7.872074e-17
3311.7997792363 7.930509e-17
3312.8724864396 8.55265e-17
3313.9451936429 5.294106e-17
3315.0179008462 9.557426e-18
3316.0906080495 1.913775e-16
3317.1633152528 1.047708e-16
3318.2360224561 -5.91318e-17
3319.3087296594 -1.044725e-17
3320.3814368627 -2.130526e-17
3321.454144066 1.948403e-17
3322.5268512693 8.455571e-17
3323.5995584726 2.537154e-17
3324.6722656759 1.077543e-16
3325.7449728792 4.149656e-17
3326.8176800825 8.810486e-17
3327.8903872858 2.67234e-17
3328.9630944891 -6.160757e-17
3330.0358016924 1.363352e-16
3331.1085088957 1.437435e-17
3332.181216099 -2.982328e-17
3333.2539233023 5.565754e-18
3334.3266305056 2.217603e-16
3335.3993377089 6.714893e-17
3336.4720449122 -3.864082e-18
3337.5447521155 3.664338e-17
3338.6174593188 6.593013e-17
3339.6901665221 3.029396e-17
3340.7628737254 6.021776e-17
3341.8355809287 9.679165e-17
3342.908288132 -3.883533e-17
3343.9809953353 5.619219e-17
3345.0537025386 2.350574e-17
3346.1264097419 -6.529449e-18
3347.1991169452 3.747549e-17
3348.2718241485 1.112652e-16
3349.3445313518 3.505388e-17
3350.4172385551 3.036139e-17
3351.4899457584 8.711202e-17
3352.5626529617 4.511487e-17
3353.635360165 1.752017e-17
3354.7080673683 1.111236e-16
3355.7807745716 2.266087e-16
3356.8534817749 1.472873e-16
3357.9261889782 -9.169817e-18
3358.9988961815 4.317225e-18
3360.0716033848 4.981413e-17
3361.1443105881 -2.414398e-18
3362.2170177914 9.886065e-18
3363.2897249947 4.247058e-20
3364.362432198 9.814606e-17
3365.4351394013 1.122651e-16
3366.5078466046 1.025108e-17
3367.5805538079 2.729325e-17
3368.6532610112 1.560982e-16
3369.7259682145 9.506492e-17
3370.7986754178 7.524592e-17
3371.8713826211 7.093585e-17
3372.9440898244 9.334853e-17
3374.0167970277 4.210607e-17
3375.089504231 -1.244826e-17
3376.1622114343 6.79495e-17
3377.2349186376 4.377669e-17
3378.3076258409 9.224369e-18
3379.3803330442 4.659706e-17
3380.4530402475 1.476595e-16
3381.5257474508 1.650328e-16
3382.5984546541 1.072878e-16
3383.6711618574 1.849977e-17
3384.7438690607 4.075952e-17
3385.816576264 -1.93989e-17
3386.8892834673 3.302014e-17
3387.9619906706 1.091594e-16
3389.0346978739 5.709251e-17
3390.1074050772 7.066041e-17
3391.1801122805 9.922268e-17
3392.2528194838 6.160843e-17
3393.3255266871 8.668812e-17
3394.3982338904 5.107477e-17
3395.4709410937 3.694644e-17
3396.543648297 6.754756e-17
3397.6163555003 6.533528e-17
3398.6890627036 7.74792e-17
3399.7617699069 1.65995e-16
3400.8344771102 1.244885e-17
3401.9071843135 -7.368767e-17
3402.9798915168 -5.917544e-18
3404.0525987201 6.098155e-17
3405.1253059234 1.05482e-16
3406.1980131267 1.104754e-16
3407.27072033 7.040815e-17
3408.3434275333 7.716346e-17
3409.4161347366 5.705698e-17
3410.4888419399 1.473314e-17
3411.5615491432 6.742671e-17
3412.6342563465 8.651553e-17
3413.7069635498 1.023365e-16
3414.7796707531 7.28042e-17
3415.8523779564 9.020617e-17
3416.9250851597 3.000998e-17
3417.997792363 -2.291377e-17
3419.0704995663 2.122527e-17
3420.1432067696 3.345325e-17
3421.2159139729 2.373113e-17
3422.2886211762 9.737686e-17
3423.3613283795 6.599154e-17
3424.4340355828 1.196944e-16
3425.5067427861 7.162141e-17
3426.5794499894 6.396124e-17
3427.6521571927 6.179524e-17
3428.724864396 5.493229e-17
3429.7975715993 1.293609e-16
3430.8702788026 1.402964e-16
3431.9429860059 6.532224e-17
3433.0156932092 4.267949e-18
3434.0884004125 1.600655e-17
3435.1611076158 5.810354e-17
3436.2338148191 9.121135e-17
3437.3065220224 1.783241e-17
3438.3792292257 1.589341e-16
3439.451936429 2.564457e-17
3440.5246436323 2.797751e-18
3441.5973508356 7.487137e-17
3442.6700580389 4.686932e-17
3443.7427652422 3.171816e-17
3444.8154724455 4.78305e-17
3445.8881796488 -7.357009e-17
3446.9608868521 -4.55969e-18
3448.0335940554 7.488038e-17
3449.1063012587 1.138542e-16
3450.179008462 1.037249e-16
3451.2517156653 3.094472e-17
3452.3244228686 4.179502e-17
3453.3971300719 5.018596e-17
3454.4698372752 7.11801e-17
3455.5425444785 2.96447e-17
3456.6152516818 8.646365e-17
3457.6879588851 5.571359e-17
3458.7606660884 2.908374e-17
3459.8333732917 6.21107e-17
3460.906080495 6.304729e-17
3461.9787876983 4.269751e-17
3463.0514949016 1.03571e-16
3464.1242021049 1.000942e-16
