 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0   kenergy   mnickel            TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
  -14.85091  0.00126  1.69231     13.73349  1.87045  1.12534  26.29205  0.03083     0.01054  6255.32226   7496.77414  0.19792         4279.88167     16.30452    1e-05  59606.61547   6.13693    0.0332  1697231.55124  45.85409  18.99022  59687.37743    51.76461       44.96646   35.31234  46.54555   84.5    0.09289   -22.0048  0.99955 
  -14.19324   0.0071  1.32398     14.07304   1.3955  0.28565  11.34446   0.0912     0.14042  6999.21011   4629.64374  0.03849         2238.39339     17.93588  0.00048  59607.27314    3.3152   0.08053    162264.7676  46.95959  18.99249   59688.8154    51.85368       45.07089   28.91559  44.33724   91.5    0.09586  -22.02562  0.99896 
   -8.52655  0.02638   1.1528     13.78209  1.66699  1.21287  31.60352  0.06721     0.14943  8276.73711   9253.56535  0.26662         2798.72462     20.21817  0.09181  59612.93983   12.9146   0.83382   561158.01703  46.61818  19.01647   59688.8154    51.80858       44.98786   33.88659  46.26495   53.5     0.0953  -22.22363  0.99384 
   -13.6564  0.00423  1.02196     13.79175  1.37998  0.52011  23.74051  0.04793     0.07054  7116.11752   6274.51791  0.13689         2346.72235     20.41789  0.14542  59607.80998   7.17139   0.10043   349180.30567   46.8468  18.96968  59689.43967    51.70648        44.8979   35.92773  50.00693   91.0    0.09766  -22.22918  0.99922 
  -13.81318  0.03012  1.20784     13.61834  1.47451  1.12176  36.15638  0.01696     0.11292  5355.27379   5564.49105  0.31233         5416.29318     17.92433  0.00047   59607.6532   6.18551   1.08914  1158254.78433  46.20967  18.99999  59686.13589    51.68985       44.85646   37.24005  50.12036  104.0    0.10239  -22.00627  0.98936 
  -14.94256  0.00814  1.76225     13.92184  1.87608  0.61445  21.85456  0.04085     0.24395  6891.30285   5496.45156  0.09665         3390.51726     19.04399  0.00615  59606.52382   6.19116   0.17794   775398.66933  46.16043  18.97314  59690.44408    51.79238       44.94164   36.62642  50.12036  101.0    0.09422  -22.02517  0.99738 
  -14.38085  0.09107  1.35439     13.65586  1.53082  1.33726  22.71418  0.04594     0.10039  6398.01763   6822.57885    0.354         3462.86502     17.61789  0.00023  59607.08553   5.54645   2.06855  1272065.31316  46.08577  18.98315  59686.13589    51.74558        44.9145    35.2104  48.79655   87.5    0.09971  -22.01606   0.9763 
  -16.88694   0.0138  1.40689      14.2587  2.00561  0.39547  50.08814  0.02531     0.37192  6142.56141   8391.04481  0.22549         4163.61404      17.8769  0.00042  59604.57944  11.27356   0.69125    111993.3667  47.22538  18.97534  59691.49491     51.6589        44.8116   42.25546  54.51962   70.0    0.09037  -21.98582  0.99422 
  -14.17996  0.01007  1.38685     13.90508  1.52906  0.53748  22.85562   0.0604     0.11695  7509.75964   8654.04544  0.00727         3989.98101     18.65314   0.0025  59607.28642   7.68904   0.23009   422805.42033  46.54307  18.99778   59688.8154    51.83642       45.02291   33.38464  48.19265   66.0    0.09864  -22.08726  0.99717 
  -11.73719  0.01021  1.16953     13.62439  1.39168   1.1048  31.71583   0.0293     0.07122  5975.91627   9482.77155  0.25373         5892.22332     17.71494  0.00029  59609.72919   6.75635   0.32371   996766.11179  46.27777  19.00476  59693.42157    51.76049       44.92243   35.31234  52.30215   68.0      0.107  -22.05143  0.99675 
