# STATUS =
# OBJECT = 2019neq
# TELESCOPE = LT
# INSTRUMENT = SPRAT
# DATE-OBS = 2019-08-27 21:08:25.00
# MJD = 58722.88084489992
# EXPTIME = 1800
# AIRMASS = --
# SLIT = --
# DISPERSER = --
# SOURCE = --
# FILTER =
# RESOLUTION =
# FLUX_STANDARD =
# EXTINCTION_CORRECTED = --
# PHOTOMETRY_CALIBRATED =
# TELLURIC_CORRECTED =
# FLUX_UNITS = erg cm(-2) sec(-1) Ang(-1)
# WAVE_UNITS = Angstrom
# QUALITY = --
# MIN_WAVE = 4020
# MAX_WAVE = 7994.4
# COMMENT = [TNS source group:  48 - ZTF ]
 Wavelength       Flux      Error 
     4029.2    1.65841    75.3015 
     4038.4    1.66688    75.3472 
     4047.6    1.44337    99.7781 
     4066.0    1.82675    86.8159 
     4075.2     1.6273    83.7019 
     4084.4    1.61289    80.1927 
     4102.8    1.55603    85.8491 
     4112.0    1.61446    90.0679 
     4121.2    1.70161    90.6422 
     4130.4    1.61256    86.6344 
     4139.6    1.58164    95.3502 
     4148.8    1.72053    89.7943 
     4158.0     1.6224    94.7877 
     4167.2    1.65893    103.717 
     4176.4    1.56467     104.49 
     4185.6    1.66724     106.84 
     4194.8    1.87487    96.6532 
     4204.0    1.63474    98.8257 
     4213.2    1.55934    102.993 
     4222.4    1.66442    113.012 
     4231.6     1.8105    98.6141 
     4240.8    1.55404    109.448 
     4250.0    1.57892    100.889 
     4259.2    1.52101    117.524 
     4268.4    1.60879    129.291 
     4277.6    1.49471    102.291 
     4286.8    1.50946    114.509 
     4296.0    1.54528    124.831 
     4305.2    1.63585    93.3776 
     4314.4    1.56686    116.193 
     4323.6    1.63222    115.133 
     4332.8    1.56405    114.255 
     4342.0    1.46111    124.807 
     4351.2    1.50655    129.691 
     4360.4    1.63039    147.463 
     4369.6    1.57744    133.602 
     4378.8    1.56397    128.517 
     4388.0     1.5562    125.483 
     4397.2    1.56352      118.1 
     4406.4       1.51    150.723 
     4415.6    1.58794    141.442 
     4424.8    1.52397    133.908 
     4434.0    1.49323    150.618 
     4443.2     1.5112    137.847 
     4452.4    1.47407    116.862 
     4461.6    1.47401    135.415 
     4470.8    1.44681    137.565 
     4480.0    1.36471    150.401 
     4489.2    1.29917    146.741 
     4498.4    1.33778    170.883 
     4507.6    1.38912    150.878 
     4516.8    1.32645     164.18 
     4526.0    1.30086    160.775 
     4535.2     1.3112     155.45 
     4544.4    1.27589    169.546 
     4553.6    1.32881    163.449 
     4562.8    1.36151    153.037 
     4572.0    1.34453    143.319 
     4581.2    1.30809    173.854 
     4590.4    1.32126    170.632 
     4599.6    1.25489    149.974 
     4608.8    1.29743    181.595 
     4618.0    1.34392    164.259 
     4627.2    1.31631    175.066 
     4636.4    1.35883    152.137 
     4645.6    1.24788    157.225 
     4654.8    1.30008    172.502 
     4664.0    1.29126    190.744 
     4673.2    1.29312    210.113 
     4682.4    1.27235    167.645 
     4691.6    1.28483    176.148 
     4700.8    1.29496    170.698 
     4710.0    1.17571    181.344 
     4719.2    1.24494    171.088 
     4728.4     1.2631    166.845 
     4737.6    1.26542     170.62 
     4746.8    1.22177    170.324 
     4756.0    1.21772    161.974 
     4765.2     1.1686    168.363 
     4774.4    1.15754    175.847 
     4783.6    1.22013    174.025 
     4792.8    1.17964    175.633 
     4802.0    1.24459    170.199 
     4811.2    1.17874    196.813 
     4820.4     1.1163    195.299 
     4829.6     1.1571    194.856 
     4838.8    1.17478    195.557 
     4848.0    1.16082    209.434 
     4857.2    1.18584    205.379 
     4866.4    1.18338     177.36 
     4875.6    1.24357     165.29 
     4884.8    1.21237     169.09 
     4894.0    1.25591    186.704 
     4903.2    1.26355    184.242 
     4912.4    1.20868    183.133 
     4921.6    1.24646    193.911 
     4930.8    1.21834    182.231 
     4940.0     1.2456    195.919 
     4949.2    1.18019    205.046 
     4958.4    1.26153    185.545 
     4967.6    1.27927    190.427 
     4976.8    1.21299    193.435 
     4986.0    1.21347    188.768 
     4995.2    1.18807    177.391 
     5004.4    1.19172    194.878 
     5013.6    1.19316    181.924 
     5022.8    1.21008    192.935 
     5032.0    1.20415    181.344 
     5041.2    1.15542    187.807 
     5050.4    1.17465    168.229 
     5059.6    1.19808    181.695 
     5068.8    1.12234    192.747 
     5078.0    1.18223    174.416 
     5087.2    1.16224    198.866 
     5096.4    1.17196    191.791 
     5105.6    1.19857    195.668 
     5114.8    1.20077    175.177 
     5124.0    1.20288    178.348 
     5133.2    1.22692    185.515 
     5142.4    1.18986    186.881 
     5151.6    1.24673    194.705 
     5160.8    1.22056     180.18 
     5170.0    1.23893    174.968 
     5179.2    1.24845    187.274 
     5188.4    1.20653    214.818 
     5197.6    1.21174    306.151 
     5206.8     1.2161    280.172 
     5216.0    1.21878    213.325 
     5225.2    1.26797    186.698 
     5234.4    1.17211     210.41 
     5243.6    1.25289    195.118 
     5252.8     1.2137    214.614 
     5262.0    1.13106    214.572 
     5271.2     1.1596    168.953 
     5280.4    1.14543    212.773 
     5289.6    1.14566    196.589 
     5298.8     1.1003    209.272 
     5308.0    1.07103    214.346 
     5317.2    1.08649      196.3 
     5326.4    1.05011    206.651 
     5335.6    1.05663    227.958 
     5344.8    1.08476    220.617 
     5354.0    1.01588    245.978 
     5363.2    1.01653    244.339 
     5372.4    1.07571    215.986 
     5381.6     1.1147     237.87 
     5390.8    1.00918     216.87 
     5400.0    1.02343    206.442 
     5409.2    1.02864     205.39 
     5418.4    1.00674    211.548 
     5427.6   0.987994    211.439 
     5436.8   0.998056    198.782 
     5446.0   0.992533    214.166 
     5455.2   0.976216    237.445 
     5464.4    1.02169    228.855 
     5473.6   0.991365    220.638 
     5482.8    1.08832    213.496 
     5492.0    1.05985     215.26 
     5501.2   0.969008    206.813 
     5510.4    1.00636     208.17 
     5519.6   0.919214    217.605 
     5528.8    1.01782    197.295 
     5538.0    1.14509    255.634 
     5547.2    1.13273    256.134 
     5556.4   0.935894     244.64 
     5565.6    0.88705    550.579 
     5574.8   0.968076    2593.67 
     5584.0   0.977207    2495.03 
     5593.2   0.938266    445.212 
     5602.4   0.907138    252.465 
     5611.6   0.896604    254.953 
     5620.8   0.917309    235.513 
     5630.0   0.892353    222.998 
     5639.2   0.905212    209.908 
     5648.4   0.891432    207.979 
     5657.6    0.89949    227.499 
     5666.8    0.89952    230.177 
     5676.0   0.883822    226.308 
     5685.2   0.887981    251.016 
     5694.4   0.894483     230.42 
     5703.6   0.850757    231.098 
     5712.8   0.949944     204.43 
     5722.0   0.876576    193.047 
     5731.2   0.892183    210.979 
     5740.4   0.851713    218.489 
     5749.6   0.837236    228.731 
     5758.8   0.817023    234.144 
     5768.0   0.867521    222.448 
     5777.2    0.85135    211.854 
     5786.4   0.845066    208.857 
     5795.6   0.825284    214.004 
     5804.8   0.856638    201.268 
     5814.0   0.871311    209.258 
     5823.2   0.822297    215.631 
     5832.4   0.841106    227.008 
     5841.6   0.812793    226.374 
     5850.8   0.818358    217.696 
     5860.0   0.828228    284.751 
     5869.2   0.800806    315.031 
     5878.4   0.808767    374.011 
     5887.6   0.773472    1039.52 
     5896.8   0.736767    1209.16 
     5906.0   0.735114    574.927 
     5915.2   0.781505    336.707 
     5924.4   0.779432    334.231 
     5933.6   0.831947    315.744 
     5942.8   0.785279    302.021 
     5952.0   0.737716     295.44 
     5961.2    0.76579    298.109 
     5970.4    0.79783    282.725 
     5979.6   0.749472    286.198 
     5988.8   0.722721    261.716 
     5998.0   0.780461    249.129 
     6007.2   0.826242    246.254 
     6016.4   0.782169    209.168 
     6025.6   0.767139    226.671 
     6034.8   0.791031    212.342 
     6044.0   0.713137    202.111 
     6053.2    0.78674    187.692 
     6062.4   0.785886    188.774 
     6071.6   0.772889    193.488 
     6080.8   0.769818     182.38 
     6090.0   0.753111    196.389 
     6099.2    0.71606    204.206 
     6108.4   0.746861    197.633 
     6117.6   0.735737    187.392 
     6126.8   0.751518    186.347 
     6136.0   0.730911    212.012 
     6145.2   0.719174     219.04 
     6154.4   0.749525    209.247 
     6163.6   0.758729    191.442 
     6172.8   0.802614     185.01 
     6182.0   0.727678    188.534 
     6191.2   0.719439    167.458 
     6200.4   0.765768     194.71 
     6209.6   0.724316    206.172 
     6218.8   0.750415    186.504 
     6228.0   0.758698    284.304 
     6237.2   0.727027    350.634 
     6246.4   0.717253    304.443 
     6255.6   0.733501    302.031 
     6264.8    0.70504    311.129 
     6274.0   0.693154    225.567 
     6283.2   0.681855    299.416 
     6292.4   0.678782    2882.47 
     6301.6   0.691789     3960.8 
     6310.8   0.727712    2047.58 
     6320.0   0.752912    268.725 
     6329.2   0.780083    258.317 
     6338.4   0.750925     222.12 
     6347.6   0.715152    214.868 
     6356.8   0.716194    1120.29 
     6366.0   0.757439    1351.08 
     6375.2   0.683939    636.791 
     6384.4   0.703738    197.921 
     6393.6   0.670354    184.688 
     6402.8   0.714604    131.737 
     6412.0   0.664311    164.213 
     6421.2   0.705805    138.071 
     6430.4   0.707666    134.235 
     6439.6   0.650657    119.864 
     6448.8   0.695901    113.547 
     6458.0   0.667271    208.555 
     6467.2   0.667055    251.186 
     6476.4   0.647516    195.409 
     6485.6   0.675503    152.912 
     6494.8   0.713015    231.969 
     6504.0   0.722692    248.116 
     6513.2   0.619943     159.96 
     6522.4   0.643814     160.33 
     6531.6   0.666551    220.085 
     6540.8   0.645783    224.705 
     6550.0   0.641647    230.207 
     6559.2   0.673622    281.229 
     6568.4   0.636418    256.865 
     6577.6   0.573157    205.466 
     6586.8   0.677533    132.535 
     6596.0   0.605001    148.574 
     6605.2   0.600621    134.742 
