       MJD   Upper    Mean   Lower  Cenwave  Zeropoint  Filter 
 59403.098    99.0    99.0    99.0  4735.89     3631.0  g-FLWO 
 59403.098    99.0    99.0    99.0  4746.48     3631.0   g-P48 
 59403.098    99.0    99.0    99.0  5182.42     3631.0    cyan 
 59403.098    99.0    99.0    99.0  5850.88     3631.0       G 
 59403.098    99.0    99.0    99.0  6198.96     3631.0  r-FLWO 
 59403.098    99.0    99.0    99.0  6366.38     3631.0   r-P48 
 59403.098    99.0    99.0    99.0  6629.82     3631.0  orange 
 59403.098    99.0    99.0    99.0  7645.77     3631.0       i 
 59406.207    99.0    99.0    99.0  4735.89     3631.0  g-FLWO 
 59406.207    99.0    99.0    99.0  4746.48     3631.0   g-P48 
 59406.207    99.0    99.0    99.0  5182.42     3631.0    cyan 
 59406.207    99.0    99.0    99.0  5850.88     3631.0       G 
 59406.207    99.0    99.0    99.0  6198.96     3631.0  r-FLWO 
 59406.207    99.0    99.0    99.0  6366.38     3631.0   r-P48 
 59406.207    99.0    99.0    99.0  6629.82     3631.0  orange 
 59406.207    99.0    99.0    99.0  7645.77     3631.0       i 
 59409.316    99.0    99.0    99.0  4735.89     3631.0  g-FLWO 
 59409.316    99.0    99.0    99.0  4746.48     3631.0   g-P48 
 59409.316    99.0    99.0    99.0  5182.42     3631.0    cyan 
 59409.316    99.0    99.0    99.0  5850.88     3631.0       G 
 59409.316    99.0    99.0    99.0  6198.96     3631.0  r-FLWO 
 59409.316    99.0    99.0    99.0  6366.38     3631.0   r-P48 
 59409.316    99.0    99.0    99.0  6629.82     3631.0  orange 
 59409.316    99.0    99.0    99.0  7645.77     3631.0       i 
 59412.425    99.0    99.0    21.8  4735.89     3631.0  g-FLWO 
 59412.425    99.0    99.0  21.843  4746.48     3631.0   g-P48 
 59412.425    99.0    99.0  21.986  5182.42     3631.0    cyan 
 59412.425    99.0    99.0  22.179  5850.88     3631.0       G 
 59412.425    99.0    99.0  22.296  6198.96     3631.0  r-FLWO 
 59412.425    99.0    99.0  22.343  6366.38     3631.0   r-P48 
 59412.425    99.0    99.0   22.42  6629.82     3631.0  orange 
 59412.425    99.0    99.0  22.638  7645.77     3631.0       i 
 59415.534    99.0    99.0  20.704  4735.89     3631.0  g-FLWO 
 59415.534    99.0    99.0  20.738  4746.48     3631.0   g-P48 
 59415.534    99.0    99.0  20.853  5182.42     3631.0    cyan 
 59415.534    99.0    99.0   21.03  5850.88     3631.0       G 
 59415.534    99.0    99.0  21.108  6198.96     3631.0  r-FLWO 
 59415.534    99.0    99.0  21.148  6366.38     3631.0   r-P48 
 59415.534    99.0    99.0  21.215  6629.82     3631.0  orange 
 59415.534    99.0    99.0  21.405  7645.77     3631.0       i 
 59418.643    99.0  21.018  20.005  4735.89     3631.0  g-FLWO 
 59418.643    99.0  21.043  20.047  4746.48     3631.0   g-P48 
 59418.643    99.0  21.155  20.175  5182.42     3631.0    cyan 
 59418.643    99.0  21.341   20.36  5850.88     3631.0       G 
 59418.643    99.0  21.424  20.454  6198.96     3631.0  r-FLWO 
 59418.643    99.0   21.47  20.495  6366.38     3631.0   r-P48 
 59418.643    99.0  21.545  20.565  6629.82     3631.0  orange 
 59418.643    99.0  21.764  20.759  7645.77     3631.0       i 
 59421.753  21.557  20.009  19.596  4735.89     3631.0  g-FLWO 
