       MJD   Upper    Mean   Lower  Cenwave  Zeropoint  Filter 
 57492.666    99.0    99.0    99.0  4671.78     3631.0       g 
 57492.666    99.0    99.0    99.0  6141.12     3631.0       r 
 57492.666    99.0    99.0    99.0  7457.89     3631.0       i 
 57494.988    99.0    99.0    99.0  4671.78     3631.0       g 
 57494.988    99.0    99.0    99.0  6141.12     3631.0       r 
 57494.988    99.0    99.0    99.0  7457.89     3631.0       i 
  57497.31    99.0    99.0    99.0  4671.78     3631.0       g 
  57497.31    99.0    99.0    99.0  6141.12     3631.0       r 
  57497.31    99.0    99.0    99.0  7457.89     3631.0       i 
 57499.632    99.0    99.0    99.0  4671.78     3631.0       g 
 57499.632    99.0    99.0    99.0  6141.12     3631.0       r 
 57499.632    99.0    99.0    99.0  7457.89     3631.0       i 
 57501.953    99.0    99.0    99.0  4671.78     3631.0       g 
 57501.953    99.0    99.0    99.0  6141.12     3631.0       r 
 57501.953    99.0    99.0    99.0  7457.89     3631.0       i 
 57504.275    99.0    99.0    99.0  4671.78     3631.0       g 
 57504.275    99.0    99.0    99.0  6141.12     3631.0       r 
 57504.275    99.0    99.0    99.0  7457.89     3631.0       i 
 57506.597    99.0    99.0    99.0  4671.78     3631.0       g 
 57506.597    99.0    99.0    99.0  6141.12     3631.0       r 
 57506.597    99.0    99.0    99.0  7457.89     3631.0       i 
 57508.919    99.0    99.0  23.846  4671.78     3631.0       g 
 57508.919    99.0    99.0  24.405  6141.12     3631.0       r 
 57508.919    99.0    99.0  24.782  7457.89     3631.0       i 
 57511.241    99.0    99.0  21.549  4671.78     3631.0       g 
 57511.241    99.0    99.0  22.084  6141.12     3631.0       r 
 57511.241    99.0    99.0  22.449  7457.89     3631.0       i 
 57513.562    99.0    99.0  20.727  4671.78     3631.0       g 
 57513.562    99.0    99.0  21.234  6141.12     3631.0       r 
 57513.562    99.0    99.0  21.587  7457.89     3631.0       i 
 57515.884    99.0  23.937  20.229  4671.78     3631.0       g 
 57515.884    99.0  24.391  20.726  6141.12     3631.0       r 
 57515.884    99.0  24.767  21.078  7457.89     3631.0       i 
 57518.206    99.0  21.256  19.883  4671.78     3631.0       g 
 57518.206    99.0  21.699  20.355  6141.12     3631.0       r 
 57518.206    99.0  22.054  20.697  7457.89     3631.0       i 
 57520.528  26.018  20.464  19.648  4671.78     3631.0       g 
 57520.528  26.377  20.911  20.085  6141.12     3631.0       r 
 57520.528  26.739  21.255  20.423  7457.89     3631.0       i 
 57522.849  21.675  20.032  19.452  4671.78     3631.0       g 
 57522.849  22.026  20.444   19.88  6141.12     3631.0       r 
