# Wavelength Flux
# STATUS = PUBLIC
# OBJECT = 2019aamx
# TELESCOPE = P200
# INSTRUMENT =
# DATE-OBS = 2019.0902
# MJD =
# EXPTIME =
# SLIT =
# DISPERSER =
# SOURCE = 2023ApJ...943...41C
# FILTER =
# FLUX_STANDARD =
# EXTINCTION_CORRECTED = False
# PHOTOMETRY_CALIBRATED =
# FLUX_UNITS = erg/s/cm^2/Angstroms
# QUALITY =
# MIN_WAVE =
# MAX_WAVE =
# COMMENT =
3400.0 2.0897e-17
3401.525 -1.866e-17
3403.05 6.4745e-18
3404.575 -1.3646e-17
3406.1 -4.6922e-18
3407.625 6.1941e-17
3409.15 3.9705e-17
3410.675 -7.5735e-18
3412.2 7.8118e-18
3413.725 3.6998e-17
3415.25 -1.1422e-17
3416.775 3.6647e-17
3418.3 5.5595e-17
3419.825 4.1416e-17
3421.35 7.5176e-18
3422.875 2.7276e-18
3424.4 1.3159e-17
3425.925 1.4757e-17
3427.45 -2.4882e-17
3428.975 6.0308e-17
3430.5 3.8052e-17
3432.025 3.6409e-17
3433.55 4.5617e-17
3435.075 5.3706e-17
3436.6 9.7937e-17
3438.125 7.1073e-17
3439.65 -1.5055e-17
3441.175 -3.9829e-17
3442.7 -1.1308e-17
3444.225 3.7793e-17
3445.75 3.7583e-17
3447.275 5.4853e-17
3448.8 1.9069e-17
3450.325 -1.6466e-17
3451.85 5.7972e-17
3453.375 2.7827e-17
3454.9 -1.7897e-17
3456.425 1.8055e-17
3457.95 6.5791e-17
3459.475 1.9833e-17
3461.0 -1.2532e-17
3462.525 4.8826e-17
3464.05 3.9466e-17
3465.575 2.9835e-17
3467.1 3.0124e-17
3468.625 3.5937e-17
3470.15 1.7104e-17
3471.675 3.7288e-17
3473.2 1.0921e-17
3474.725 2.6764e-17
3476.25 1.8957e-17
3477.775 2.9562e-17
3479.3 3.7231e-17
3480.825 2.4837e-17
3482.35 1.0299e-17
3483.875 3.2509e-17
3485.4 2.6957e-17
3486.925 2.0327e-17
3488.45 6.8887e-17
3489.975 -2.3344e-17
3491.5 6.6383e-17
3493.025 7.5196e-17
3494.55 1.9379e-17
3496.075 1.448e-17
3497.6 4.1239e-17
3499.125 3.0209e-17
3500.65 4.4037e-17
3502.175 3.5454e-17
3503.7 4.4605e-17
3505.225 4.2728e-17
3506.75 6.3155e-17
3508.275 9.0312e-17
3509.8 6.3241e-17
3511.325 1.8803e-17
3512.85 2.1075e-17
3514.375 1.6557e-17
3515.9 6.485e-17
3517.425 3.8819e-17
3518.95 6.5181e-17
3520.475 7.5559e-17
3522.0 5.4386e-17
3523.525 5.2538e-17
3525.05 3.8746e-17
3526.575 -2.94e-18
3528.1 3.3719e-17
3529.625 8.2179e-17
3531.15 5.1936e-17
3532.675 5.2526e-17
3534.2 4.9646e-17
3535.725 5.2244e-17
3537.25 5.1885e-17
3538.775 4.22e-17
3540.3 5.2911e-17
3541.825 4.8826e-17
3543.35 6.1718e-17
3544.875 1.4538e-17
3546.4 3.136e-17
3547.925 4.1012e-17
3549.45 2.5207e-17
3550.975 6.3557e-17
3552.5 5.8428e-17
3554.025 4.7274e-17
3555.55 4.0379e-17
3557.075 2.7582e-17
3558.6 -1.5447e-17
3560.125 4.0775e-17
3561.65 7.5112e-18
3563.175 3.0594e-18
3564.7 -4.3443e-18
3566.225 4.1108e-17
3567.75 4.2425e-17
3569.275 1.8736e-17
3570.8 1.9575e-17
3572.325 3.6682e-17
3573.85 8.8715e-17
3575.375 2.6994e-17
3576.9 3.671e-17
3578.425 3.2771e-17
3579.95 4.7367e-17
3581.475 7.3346e-17
3583.0 6.3641e-17
3584.525 3.4139e-17
3586.05 3.5307e-17
3587.575 5.8155e-17
3589.1 5.4447e-17
3590.625 4.8188e-17
3592.15 4.056e-17
3593.675 3.1966e-17
3595.2 3.4509e-17
3596.725 4.0822e-17
3598.25 5.608e-17
3599.775 5.2445e-17
3601.3 3.3965e-17
3602.825 3.8626e-17
3604.35 5.3817e-17
3605.875 4.0546e-17
3607.4 3.7087e-17
3608.925 1.5846e-17
3610.45 4.0039e-17
3611.975 4.5439e-17
3613.5 3.5653e-17
3615.025 3.6908e-17
3616.55 1.1037e-17
3618.075 3.1204e-17
3619.6 3.41e-17
3621.125 6.4393e-18
3622.65 -4.3475e-18
3624.175 6.5111e-17
3625.7 7.4321e-17
3627.225 3.3323e-17
3628.75 2.2796e-17
3630.275 2.3771e-17
3631.8 2.7022e-17
3633.325 3.4899e-17
3634.85 2.9663e-17
3636.375 3.8652e-17
3637.9 5.8436e-17
3639.425 6.881e-17
3640.95 5.8861e-17
3642.475 3.9326e-17
3644.0 1.8225e-17
3645.525 2.8927e-17
3647.05 4.7305e-17
3648.575 3.004e-17
3650.1 2.4184e-17
3651.625 3.3822e-17
3653.15 4.5672e-17
3654.675 4.7698e-17
3656.2 -9.4689e-18
3657.725 2.5936e-17
3659.25 3.4944e-17
3660.775 2.6792e-17
3662.3 3.9942e-17
3663.825 3.4519e-17
3665.35 7.4402e-18
3666.875 1.5865e-17
3668.4 2.372e-17
3669.925 2.9662e-17
3671.45 3.4185e-17
3672.975 4.7006e-17
3674.5 5.9062e-17
3676.025 3.5185e-17
3677.55 2.5422e-17
3679.075 3.0372e-17
3680.6 1.5006e-17
3682.125 2.3677e-17
3683.65 2.6472e-17
3685.175 2.1495e-17
3686.7 6.0823e-18
3688.225 3.7703e-17
3689.75 3.3518e-17
3691.275 3.6e-17
3692.8 3.4324e-17
3694.325 4.9668e-17
3695.85 5.0008e-17
3697.375 1.8596e-17
3698.9 6.2984e-18
3700.425 2.4008e-18
3701.95 3.192e-18
3703.475 6.4293e-18
3705.0 2.6798e-17
3706.525 2.2666e-17
3708.05 3.3654e-17
3709.575 2.5813e-17
3711.1 2.0409e-17
3712.625 2.6292e-17
3714.15 5.1247e-17
3715.675 3.5199e-17
3717.2 3.9639e-17
3718.725 2.991e-17
3720.25 3.3314e-17
3721.775 1.1027e-17
3723.3 2.0872e-17
3724.825 1.7214e-17
3726.35 2.6344e-17
3727.875 1.2846e-17
3729.4 2.3778e-17
3730.925 2.2129e-17
3732.45 3.1956e-17
3733.975 3.6671e-17
3735.5 2.3522e-17
3737.025 2.6833e-17
3738.55 3.7076e-17
3740.075 1.7605e-17
3741.6 -1.0402e-17
3743.125 8.9699e-18
3744.65 3.3602e-17
3746.175 2.6201e-17
3747.7 -7.2784e-18
3749.225 7.7622e-18
3750.75 4.1393e-17
3752.275 2.7345e-17
3753.8 9.3276e-18
3755.325 5.2681e-17
3756.85 1.891e-17
3758.375 1.1268e-17
3759.9 2.2585e-17
3761.425 3.306e-17
3762.95 2.7774e-17
3764.475 4.6473e-17
3766.0 2.9796e-17
3767.525 3.1796e-17
3769.05 2.7811e-17
3770.575 2.6732e-17
3772.1 2.7123e-17
3773.625 2.136e-17
3775.15 1.2429e-17
3776.675 3.3351e-17
3778.2 2.432e-17
3779.725 3.6052e-17
3781.25 4.9838e-17
3782.775 5.3233e-17
3784.3 6.0233e-17
3785.825 5.0276e-17
3787.35 5.0113e-17
3788.875 3.3372e-17
3790.4 3.675e-17
3791.925 5.0256e-17
3793.45 6.8719e-17
3794.975 5.051e-17
3796.5 2.2369e-17
3798.025 4.3261e-17
3799.55 2.9606e-17
3801.075 3.9973e-17
3802.6 4.2314e-17
3804.125 4.2163e-17
3805.65 3.2932e-17
3807.175 5.3215e-17
3808.7 5.5334e-17
3810.225 5.2796e-17
3811.75 5.4257e-17
3813.275 3.3949e-17
3814.8 3.2473e-17
3816.325 5.8334e-17
3817.85 7.6186e-17
3819.375 6.9057e-17
3820.9 4.8384e-17
3822.425 4.2537e-17
3823.95 4.1656e-17
3825.475 5.7436e-17
3827.0 5.1735e-17
3828.525 6.3977e-17
3830.05 6.8248e-17
3831.575 5.0458e-17
3833.1 6.5244e-17
3834.625 7.0514e-17
3836.15 5.7396e-17
3837.675 8.1714e-17
3839.2 6.4577e-17
3840.725 4.8772e-17
3842.25 6.0489e-17
3843.775 6.2848e-17
3845.3 6.5458e-17
3846.825 7.8367e-17
3848.35 8.7823e-17
3849.875 8.518e-17
3851.4 7.9074e-17
3852.925 7.3065e-17
3854.45 8.517e-17
3855.975 8.3073e-17
3857.5 6.7695e-17
3859.025 5.0829e-17
3860.55 6.7065e-17
3862.075 7.0285e-17
3863.6 5.9523e-17
3865.125 6.8437e-17
3866.65 8.9633e-17
3868.175 8.5905e-17
3869.7 9.5832e-17
3871.225 8.4831e-17
3872.75 7.8263e-17
3874.275 9.3237e-17
3875.8 1.0121e-16
3877.325 8.6986e-17
3878.85 6.2733e-17
3880.375 5.6519e-17
3881.9 7.9923e-17
3883.425 7.926e-17
3884.95 8.0031e-17
3886.475 8.861e-17
3888.0 9.357e-17
3889.525 1.0681e-16
3891.05 9.2691e-17
3892.575 7.455e-17
3894.1 9.2386e-17
3895.625 8.5579e-17
3897.15 7.0839e-17
3898.675 8.1892e-17
3900.2 8.9233e-17
3901.725 8.3745e-17
3903.25 7.8023e-17
3904.775 9.3686e-17
3906.3 1.0691e-16
3907.825 1.0823e-16
3909.35 8.6474e-17
3910.875 1.0613e-16
3912.4 1.1052e-16
3913.925 7.9307e-17
3915.45 8.4995e-17
3916.975 1.1504e-16
3918.5 8.1382e-17
3920.025 9.2965e-17
3921.55 9.3725e-17
3923.075 6.3165e-17
3924.6 9.0235e-17
3926.125 7.4811e-17
3927.65 8.1582e-17
3929.175 7.3826e-17
3930.7 8.7112e-17
3932.225 6.5286e-17
3933.75 5.4809e-17
3935.275 5.7316e-17
3936.8 5.6508e-17
3938.325 7.6433e-17
3939.85 7.0814e-17
3941.375 8.8535e-17
3942.9 1.0713e-16
3944.425 8.3454e-17
3945.95 7.0759e-17
3947.475 7.984e-17
3949.0 7.6597e-17
3950.525 9.5938e-17
3952.05 7.6858e-17
3953.575 8.9424e-17
3955.1 9.5674e-17
3956.625 9.5594e-17
3958.15 9.6021e-17
3959.675 1.1138e-16
3961.2 7.7718e-17
3962.725 7.9089e-17
3964.25 9.9602e-17
3965.775 8.2645e-17
3967.3 9.5061e-17
3968.825 7.5427e-17
3970.35 6.9922e-17
3971.875 8.601e-17
3973.4 8.5457e-17
3974.925 8.5053e-17
3976.45 9.9878e-17
3977.975 1.131e-16
3979.5 7.273e-17
3981.025 1.0908e-16
3982.55 9.552e-17
3984.075 9.4366e-17
3985.6 9.4548e-17
3987.125 9.6476e-17
3988.65 8.6153e-17
3990.175 7.6987e-17
3991.7 7.1781e-17
3993.225 8.9168e-17
3994.75 8.5956e-17
3996.275 7.6115e-17
3997.8 9.2452e-17
3999.325 1.1086e-16
4000.85 1.0427e-16
4002.375 9.6304e-17
4003.9 6.2357e-17
4005.425 7.1383e-17
4006.95 7.178e-17
4008.475 7.1536e-17
4010.0 7.163e-17
4011.525 7.6923e-17
4013.05 1.0206e-16
4014.575 8.5173e-17
4016.1 9.0442e-17
4017.625 7.5317e-17
4019.15 7.0345e-17
4020.675 9.318e-17
4022.2 9.3927e-17
4023.725 6.6955e-17
4025.25 9.7893e-17
4026.775 8.964e-17
4028.3 9.4982e-17
4029.825 1.1309e-16
4031.35 1.0964e-16
4032.875 9.6623e-17
4034.4 9.2281e-17
4035.925 8.7195e-17
4037.45 1.0692e-16
4038.975 8.1371e-17
4040.5 8.0549e-17
4042.025 7.4482e-17
4043.55 1.1807e-16
4045.075 1.3915e-16
4046.6 1.286e-16
4048.125 1.2097e-16
4049.65 8.9405e-17
4051.175 7.5654e-17
4052.7 8.5304e-17
4054.225 8.6255e-17
4055.75 8.9379e-17
4057.275 9.7899e-17
4058.8 6.9741e-17
4060.325 9.344e-17
4061.85 1.3636e-16
4063.375 1.1951e-16
4064.9 1.0955e-16
4066.425 1.0102e-16
4067.95 1.0039e-16
4069.475 9.7712e-17
4071.0 9.6951e-17
4072.525 1.1789e-16
4074.05 9.8628e-17
4075.575 1.0283e-16
