       MJD   Upper    Mean   Lower  Cenwave  Zeropoint  Filter 
 58991.255    99.0    99.0    99.0  4746.48     3631.0   g-P48 
 58991.255    99.0    99.0    99.0  4793.46     3631.0    g-LT 
 58991.255    99.0    99.0    99.0  6120.65     3631.0    r-LT 
 58991.255    99.0    99.0    99.0  6366.38     3631.0   r-P48 
 58991.255    99.0    99.0    99.0  7589.41     3631.0       i 
 58993.731    99.0    99.0    99.0  4746.48     3631.0   g-P48 
 58993.731    99.0    99.0    99.0  4793.46     3631.0    g-LT 
 58993.731    99.0    99.0    99.0  6120.65     3631.0    r-LT 
 58993.731    99.0    99.0    99.0  6366.38     3631.0   r-P48 
 58993.731    99.0    99.0    99.0  7589.41     3631.0       i 
 58996.206    99.0    99.0  27.057  4793.46     3631.0    g-LT 
 58996.206    99.0    99.0   27.09  4746.48     3631.0   g-P48 
 58996.206    99.0    99.0  27.399  6120.65     3631.0    r-LT 
 58996.206    99.0    99.0  27.433  6366.38     3631.0   r-P48 
 58996.206    99.0    99.0  27.707  7589.41     3631.0       i 
  58998.45    99.0  26.583  23.853  4793.46     3631.0    g-LT 
  58998.45    99.0  26.621  23.884  4746.48     3631.0   g-P48 
  58998.45    99.0  26.981  24.172  6120.65     3631.0    r-LT 
  58998.45    99.0  27.021  24.204  6366.38     3631.0   r-P48 
  58998.45    99.0    27.3  24.464  7589.41     3631.0       i 
  58998.48    99.0  26.474  23.833  4793.46     3631.0    g-LT 
  58998.48    99.0  26.512  23.864  4746.48     3631.0   g-P48 
  58998.48    99.0  26.872  24.151  6120.65     3631.0    r-LT 
  58998.48    99.0  26.912  24.183  6366.38     3631.0   r-P48 
  58998.48    99.0  27.204  24.443  7589.41     3631.0       i 
 58998.682    99.0  25.929  23.702  4793.46     3631.0    g-LT 
 58998.682    99.0   25.96  23.734  4746.48     3631.0   g-P48 
 58998.682    99.0   26.27  24.018  6120.65     3631.0    r-LT 
 58998.682    99.0  26.308  24.051  6366.38     3631.0   r-P48 
 58998.682    99.0    26.6   24.31  7589.41     3631.0       i 
 59001.157  28.167  23.402  22.538  4793.46     3631.0    g-LT 
 59001.157  28.201  23.433  22.568  4746.48     3631.0   g-P48 
 59001.157  28.522  23.711  22.845  6120.65     3631.0    r-LT 
 59001.157  28.558  23.741  22.878  6366.38     3631.0   r-P48 
 59001.157  28.838   23.99  23.138  7589.41     3631.0       i 
  59002.42  24.533   22.78  22.157  4793.46     3631.0    g-LT 
  59002.42  24.568  22.813  22.187  4746.48     3631.0   g-P48 
  59002.42  24.904  23.095  22.453  6120.65     3631.0    r-LT 
  59002.42  24.942  23.126  22.484  6366.38     3631.0   r-P48 
  59002.42  25.229  23.382  22.739  7589.41     3631.0       i 
 59003.633  23.389  22.329  21.842  4793.46     3631.0    g-LT 
 59003.633   23.42  22.361  21.872  4746.48     3631.0   g-P48 
 59003.633   23.72  22.638  22.143  6120.65     3631.0    r-LT 
 59003.633  23.758   22.67  22.174  6366.38     3631.0   r-P48 
 59003.633  24.047  22.942  22.425  7589.41     3631.0       i 
 59006.108  22.216  21.698  21.341  4793.46     3631.0    g-LT 
 59006.108  22.242  21.722   21.37  4746.48     3631.0   g-P48 
 59006.108  22.487  21.972  21.633  6120.65     3631.0    r-LT 
 59006.108  22.524  22.001  21.664  6366.38     3631.0   r-P48 
 59006.108  22.813  22.249  21.913  7589.41     3631.0       i 
 59008.584  21.583  21.238  20.981  4793.46     3631.0    g-LT 
 59008.584  21.608  21.263  21.008  4746.48     3631.0   g-P48 
